class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	cast_time	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Demon Hunter	Havoc	577	Metamorphosis	191427	class-baseline	SkillLineAbility:1848	true	120	0	Cooldown						Buff/Essential	Cooldown 1	cdm-only:CooldownSetSpell		api	Leap into the air and land with explosive force, dealing 15 Chaos damage to enemies within 8 yds, and stunning them for 3 sec. Players are Dazed for 3 sec instead.\n\nUpon landing, you are transformed into a hellish demon for 20 sec, greatly empowering your Chaos Strike and Blade Dance abilities and gaining 20% Haste.
Demon Hunter	Havoc	577	Fury of the Illidari	201467	class-baseline	SkillLineAbility:1848	true	60	0	Cooldown										api	Throws two demonic glaives in a whirlwind of energy, causing 0 Chaos damage over 3 sec to all nearby enemies.
Demon Hunter	Havoc	577	Soul Carver	207407	class-baseline	SkillLineAbility:1848	true	60	0	Cooldown										api	Carve into the soul of your target, dealing 171 Fire damage and an additional 105 Fire damage over 3 sec.  Immediately shatters 3 Soul Fragments from the target and 1 additional Soul Fragment every 1 sec.
Demon Hunter	Havoc	577	Spectral Sight	188501	class-baseline	SkillLineAbility:1848	true	30	0	Rotational						Utility	Class 4 (Special)	cdm-only:CooldownSetSpell		api	Allows you to see enemies and treasures through physical barriers, as well as enemies that are stealthed and invisible. Lasts 8 sec.\n\nLoss of control effects disrupt the sight.
Demon Hunter	Havoc	577	Blade Dance	188499	class-baseline	SpecializationSpells	true	15	0	Rotational						Essential	Rotational 2	cdm-only:CooldownSetSpell		api	Strike nearby enemies for 50 Physical damage. Deals reduced damage beyond 5 targets.
Demon Hunter	Havoc	577	Disrupt	183752	class-baseline	SkillLineAbility:1848	true	15	0	Rotational						Utility	Interrupt	cdm-only:CooldownSetSpell		api	Interrupts the enemy's spellcasting and locks them from that school of magic for 5 sec.
Demon Hunter	Havoc	577	Immolation Aura	258920	class-baseline	SkillLineAbility:1848	true	1.5	0	Rotational						Buff/Essential	Rotational 4	cdm-only:CooldownSetSpell		api	Engulf yourself in flames, radiating 29 Fire damage over 6 sec.
Demon Hunter	Havoc	577	Fel Rush	344865	class-baseline	SkillLineAbility:1848	true	1	0	Rotational						Essential/Utility	Movement Ability	class-baseline:SpecializationSpells;cdm-only:CooldownSetSpell		api	Rush forward, incinerating anything in your path for 15 Chaos damage.
Demon Hunter	Havoc	577	Glide	131347	class-baseline	SkillLineAbility:1848	true	1	0	Rotational										api	Reduces your falling speed.\n\nYou can activate this ability with the jump key while falling.
Demon Hunter	Havoc	577	Blur	198589	class-baseline	SpecializationSpells	true	0.5	0	Rotational						Buff/Utility	Personal Defensive 1	cdm-only:CooldownSetSpell		api	Reduces all damage taken by 25% for 10 sec.
Demon Hunter	Havoc	577	Chaos Strike	344862	class-baseline	SkillLineAbility:1848	true	0	0	Rotational						Essential	Rotational 1	class-baseline:SpecializationSpells;cdm-only:CooldownSetSpell		api	Slice your target for 26 Chaos damage. Chaos Strike has a 20% chance to refund 20 Fury.
Demon Hunter	Havoc	577	Demon's Bite	344859	class-baseline	SkillLineAbility:1848	true	0	0	Rotational								class-baseline:SpecializationSpells		api	Quickly attack for 36 Physical damage.\n\nGenerates 20 to 30 Fury.
Demon Hunter	Havoc	577	Sigil of Flame	204596	class-baseline	SkillLineAbility:1848	true	0	0	Rotational										api	Place a Sigil of Flame at the target location that activates after 2 sec.\n\nDeals 27 Fire damage, and an additional 70 Fire damage over 8 sec, to all enemies affected by the sigil.\n\nGenerates 25 Fury.
Demon Hunter	Havoc	577	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	2	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Demon Hunter	Havoc	577	Throw Glaive	185123	class-baseline	SkillLineAbility:1848	true	0	0	Rotational						Essential	Rotational 8	cdm-only:CooldownSetSpell		api	Throw a demonic glaive at the target, dealing 17 Physical damage. The glaive can ricochet to an additional enemy within 10 yards.
Demon Hunter	Havoc	577	Torment	185245	class-baseline	SkillLineAbility:1848	true	0	0	Rotational						Utility	Taunt/Quick Access	cdm-only:CooldownSetSpell		api	Taunts the target to attack you, and increases the threat you generate against them by 800% for 6 sec.
Demon Hunter	Havoc	577	Rain from Above	206803	pvp-talent	PvpTalent	true	90	0	Cooldown						Essential	PvP	cdm-only:CooldownSetSpell		api	You fly into the air out of harm's way. While floating, you gain access to Fel Lance allowing you to deal damage to enemies below.
Demon Hunter	Havoc	577	Illidan's Grasp	205630	pvp-talent	PvpTalent	true	60	0	Cooldown							PvP 2			api	You strangle the target with demonic magic, stunning them in place and dealing 392 Shadow damage over 5 sec while the target is grasped. Can move while channeling.\n\nUse Illidan's Grasp again to toss the target to a location within 20 yards.
Demon Hunter	Havoc	577	Reverse Magic	205604	pvp-talent	PvpTalent	true	60	0	Cooldown						Utility	PvP 3	cdm-only:CooldownSetSpell		api	Removes all harmful magical effects from yourself and all nearby allies within 10 yards, and sends them back to their original caster if possible.
Demon Hunter	Havoc	577	Blood Moon	355995	pvp-talent	PvpTalent	false	0	0	Rotational										api	Consume Magic now affects all enemies within 8 yards of the target and generates a Lesser Soul Fragment. Each effect consumed has a 5% chance to upgrade to a Greater Soul.
Demon Hunter	Havoc	577	Cleansed by Flame	205625	pvp-talent	PvpTalent	false	0	0	Rotational										api	Immolation Aura dispels a magical effect on you when cast.
Demon Hunter	Havoc	577	Cover of Darkness	357419	pvp-talent	PvpTalent	false	0	0	Rotational										api	The radius of Darkness is increased by 4 yds, and its duration by 2 sec.
Demon Hunter	Havoc	577	Detainment	205596	pvp-talent	PvpTalent	false	0	0	Rotational										api	Imprison's PvP duration is increased by 1 sec, and targets become immune to damage and healing while imprisoned.
Demon Hunter	Havoc	577	Glimpse	354489	pvp-talent	PvpTalent	false	0	0	Rotational										api	Vengeful Retreat provides immunity to loss of control effects, and reduces damage taken by 25% until you land.
Demon Hunter	Havoc	577	Sigil Mastery	211489	pvp-talent	PvpTalent	false	0	0	Rotational										api	Reduces the cooldown of your Sigils by an additional 25%.
Demon Hunter	Havoc	577	Unending Hatred	213480	pvp-talent	PvpTalent	false	0	0	Rotational										api	Taking damage causes you to gain Fury based on the damage dealt.
Demon Hunter	Havoc	577	A Fire Inside	427775	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		95143	117741	1					api	Immolation Aura has 1 additional charge, has 6 sec reduced cooldown, and deals Chaos damage instead of Fire.\n\nYou can have multiple Immolation Auras active at a time.
Demon Hunter	Havoc	577	Accelerated Blade	391275	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91011	112932	1					api	Throw Glaive deals 60% increased damage, reduced by 30% for each previous enemy hit.
Demon Hunter	Havoc	577	Aldrachi Design	391409	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90999	112917	1					api	Increases your chance to parry by 3%.
Demon Hunter	Havoc	577	Aldrachi Tactics	442683	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94914	117511	1					api	The second enhanced ability in a pattern shatters an additional Soul Fragment.
Demon Hunter	Havoc	577	Army Unto Oneself	442714	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94896	117493	1	Buff		cdm-only:CooldownSetSpell		api	Felblade surrounds you with a Blade Ward, reducing damage taken by 10% for 5 sec.
Demon Hunter	Havoc	577	Art of the Glaive	442290	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94915	117512	1	Buff		cdm-only:CooldownSetSpell		api	Consuming 20 Soul Fragments or casting Sigil of Spite converts your next Throw Glaive into Reaver's Glaive.\n\n Reaver's Glaive: \nThrow a glaive enhanced with the essence of consumed souls at your target, dealing 134 Physical damage and ricocheting to 2 additional enemies.\n \nBegins a well-practiced pattern of glaivework, enhancing your next Shear and Soul Cleave.\n\nThe enhanced ability you cast first deals 10% increased damage, and the second deals 20% increased damage.
Demon Hunter	Havoc	577	Aura of Pain	207347	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90933	112844	1					api	Increases the critical strike chance of Immolation Aura by 6%.
Demon Hunter	Havoc	577	Bladecraft	1272153	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94906	117503	1					api	Fury of the Aldrachi further empowers Blade Dance when cast after Chaos Strike, increasing slashes to 12.\n\nReaver's Mark now stacks up to 2 times and further empowers Chaos Strike when cast after Blade Dance, applying an additional stack.
Demon Hunter	Havoc	577	Blazing Path	320416	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		95150	117759	1					api	Shift gains an additional charge.
Demon Hunter	Havoc	577	Blind Focus	1272364	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	109773	136031	1					api	Cosmic damage increased by 2%.\n\nEffect is doubled while in demon form.
Demon Hunter	Havoc	577	Blind Fury	203550	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91026	112949	2					api	Eye Beam generates 30 Fury every second, has 10% increased duration, and deals 10% increased damage.
Demon Hunter	Havoc	577	Bouncing Glaives	320386	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90931	112841	1					api	Throw Glaive ricochets to 1 additional target.
Demon Hunter	Havoc	577	Broken Spirit	1272143	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	109771	136029	1					api	The Hunt shatters 1 Soul Fragment. Blade Dance and Chaos Strike have a 15% chance to shatter a Soul Fragment.
Demon Hunter	Havoc	577	Burn It Out	1266316	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90927	112837	1					api	Immolation Aura removes 1 Disease effect.
Demon Hunter	Havoc	577	Burning Blades	452408	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94905	117502	1					api	Your blades burn with Cosmic energy, causing your Voidblade, Hungering Slash, and Throw Glaive to deal an additional 35% damage as Cosmic damage.\n\nReap damage increased by 20%.
Demon Hunter	Havoc	577	Burning Hatred	320374	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90923	112832	1					api	Immolation Aura generates an additional 24 Fury over 6 sec.
Demon Hunter	Havoc	577	Burning Wound	391189	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90917	112826	1	Buff		cdm-only:CooldownSetSpell		api	Demon's Bite and Throw Glaive leave open wounds on your enemies, dealing 25 Chaos damage over 15 sec and increasing damage taken from your Immolation Aura by 35%.\n\nMay be applied to up to 3 targets.
Demon Hunter	Havoc	577	Champion of the Glaive	429211	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90994	117768	1					api	Throw Glaive has 2 charges and 10 yard increased range.
Demon Hunter	Havoc	577	Chaos Theory	389687	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91035	112958	1	Buff		cdm-only:CooldownSetSpell		api	Blade Dance causes your next Chaos Strike within 8 sec to have a 14-30% increased critical strike chance and will always refund Fury.
Demon Hunter	Havoc	577	Chaotic Disposition	428492	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		95147	117754	2					api	Your Chaos damage has a 7.77% chance to be increased by 17%, occurring up to 3 total times.
Demon Hunter	Havoc	577	Chaotic Transformation	388112	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91024	117765	1					api	When you activate Metamorphosis, the cooldowns of Blade Dance and Eye Beam are immediately reset.
Demon Hunter	Havoc	577	Charred Warblades	213010	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90948	112861	1					api	You heal for 3% of all Fire damage you deal.
Demon Hunter	Havoc	577	Collective Anguish	390152	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91031	134227	1					api	Eye Beam summons an allied Vengeance Demon Hunter who casts Fel Devastation, dealing 92 Fire damage over 2 sec. Dealing damage heals you for up to 49 health.
Demon Hunter	Havoc	577	Critical Chaos	320413	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91028	112951	1					api	The chance that Chaos Strike will refund 20 Fury is increased by 30% of your critical strike chance.
Demon Hunter	Havoc	577	Cycle of Hatred	258887	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91032	112955	1	Buff		cdm-only:CooldownSetSpell		api	Activating Eye Beam reduces the cooldown of your next Eye Beam by 2.5 sec, stacking up to 10 sec.
Demon Hunter	Havoc	577	Dancing with Fate	389978	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91015	112936	2					api	The final slash of Blade Dance deals an additional 25% damage.
Demon Hunter	Havoc	577	Dash of Chaos	427794	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		93014	115245	1					api	For 2 sec after using Fel Rush, activating it again will dash back towards your initial location.
Demon Hunter	Havoc	577	Deflecting Dance	427776	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		93015	115246	1					api	You deflect incoming attacks while Blade Dancing, absorbing damage up to 15% of your maximum health.
Demon Hunter	Havoc	577	Demon Hide	428241	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91017	112938	1					api	Magical damage increased by 3%, and Physical damage taken reduced by 5%.
Demon Hunter	Havoc	577	Demon Muzzle	1266329	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90928	112838	1					api	Interrupting a spell with Disrupt decreases your magic damage taken by 15% for 12 sec.
Demon Hunter	Havoc	577	Demonic	213410	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90922	112831	1					api	Eye Beam causes you to enter demon form for 5 sec after it finishes dealing damage.
Demon Hunter	Havoc	577	Demonic Intensity	452415	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94901	117498	1					api	Activating Void Metamorphosis greatly empowers The Hunt.\n\nVoidsurge damage is increased by 10% for each time it previously triggered while your demon form is active.
Demon Hunter	Havoc	577	Demonic Resilience	1266307	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90997	117755	1					api	Blur gains 1 additional charge.
Demon Hunter	Havoc	577	Demonsurge	452402	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94917	117514	1	Buff		cdm-only:CooldownSetSpell		api	Void Metamorphosis now also greatly empowers Voidblade and Hungering Slash.\n\nWhile demon form is active, the first cast of each empowered ability induces a Voidsurge, causing you to explode with Void energy, dealing 2,372 Cosmic damage to nearby enemies. Deals reduced damage beyond 8 targets.
Demon Hunter	Havoc	577	Desperate Instincts	205411	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		93016	115248	1					api	Blur now reduces damage taken by an additional 10%.\n\nAdditionally, damage taken below 35% Health is reduced by 10%.
Demon Hunter	Havoc	577	Disrupting Fury	183782	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90937	112848	1					api	Disrupt generates 30 Fury on a successful interrupt.
Demon Hunter	Havoc	577	Enduring Torment	452410	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94916	117513	1					api	The effects of your demon form persist outside of it in a weakened state, increasing Mastery: Monster Within's effectiveness by 20%.
Demon Hunter	Havoc	577	Erratic Felheart	391397	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90996	112914	2					api	The cooldown of Fel Rush is reduced by 1.0 sec.
Demon Hunter	Havoc	577	Eternal Hunt	1270898	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		110427	137049	1	Buff		talent-passive:TraitNodeEntry;cdm-only:CooldownSetSpell		api	The Hunt empowers your next Eye Beam, increasing damage by 100% and affecting enemies in a wider area.
Demon Hunter	Havoc	577	Evasive Action	444926	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94911	117508	1	Buff		cdm-only:CooldownSetSpell		api	Vengeful Retreat can be cast a second time within 3 sec.
Demon Hunter	Havoc	577	Exergy	206476	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91021	112943	1	Buff		cdm-only:CooldownSetSpell		api	The Hunt and Vengeful Retreat increase your damage by 5% for 20 sec.
Demon Hunter	Havoc	577	Felbound	1266762	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		91003	112923	1					api	Your movement speed is increased by 3%.
Demon Hunter	Havoc	577	Felfire Haste	389846	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90939	112850	1					api	Fel Rush increases your movement speed by 10% for 8 sec.
Demon Hunter	Havoc	577	Final Breath	1266500	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		110011	136501	1					api	Fully channeling Void Ray increases the damage of its final tick by 300%.
Demon Hunter	Havoc	577	First Blood	206416	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90925	112834	1					api	Blade Dance deals 95 Chaos damage to the first target struck.
Demon Hunter	Havoc	577	First In, Last Out	1266497	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		95149	117758	1					api	Shift grants you a rapidly decaying shield equal to 6% of your maximum health.
Demon Hunter	Havoc	577	Flamebound	452413	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94902	124009	1					api	Hungering Slash has 2 yd increased radius and 50% increased critical strike damage bonus.
Demon Hunter	Havoc	577	Focused Hatred	452405	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94918	117515	1					api	Voidsurge deals 50% increased damage when it strikes a single target.\n\nEach additional target reduces this bonus by 10%.
Demon Hunter	Havoc	577	Focused Ire	1266296	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		95154	117767	1					api	The primary target of Chaos Nova is stunned for an additional 2 sec.
Demon Hunter	Havoc	577	Furious	1266326	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		95152	117762	1					api	Attacks and abilities that generate Fury deal 3% increased damage.
Demon Hunter	Havoc	577	Furious Gaze	343311	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91025	112948	1	Buff		cdm-only:CooldownSetSpell		api	When Eye Beam finishes fully channeling, your Haste is increased by an additional 8% for 8 sec.
Demon Hunter	Havoc	577	Furious Throws	393029	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		93013	115244	1					api	Throw Glaive now costs 25 Fury and throws a second glaive at the target.
Demon Hunter	Havoc	577	Fury of the Aldrachi	442718	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94898	117495	1	Buff		cdm-only:CooldownSetSpell		api	When enhanced by Reaver's Glaive, Soul Cleave casts 3 additional glaive slashes to nearby targets. Deals reduced damage beyond 8 targets.\n\nIf cast after Shear, cast 6 slashes instead.
Demon Hunter	Havoc	577	Glaive Tempest	1244557	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		108669	134203	1					api	The final slash of Blade Dance consumes 25 Fury when it strikes 3 or more enemies, launching two demonic glaives in a whirlwind of energy, causing 66 Chaos damage over 3 sec to all nearby enemies. Deals reduced damage beyond 8 targets.
Demon Hunter	Havoc	577	Growing Inferno	390158	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90916	112825	1					api	Immolation Aura's damage increases by 10% each time it deals damage.
Demon Hunter	Havoc	577	Illidari Knowledge	389696	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90935	112846	2					api	Reduces magic damage taken by 3%.
Demon Hunter	Havoc	577	Improved Chaos Strike	343206	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91030	112953	1					api	Chaos Strike damage increased by 10%.
Demon Hunter	Havoc	577	Improved Disrupt	320361	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90938	112849	1					api	Increases the range of Disrupt to 10 yds.
Demon Hunter	Havoc	577	Improved Sigil of Misery	320418	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90945	112858	1					api	Reduces the cooldown of Sigil of Misery by 30 sec.
Demon Hunter	Havoc	577	Improved Soul Rending	452407	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94899	124010	1					api	Leech granted by Soul Rending increased by 2% and an additional 2% while Void Metamorphosis is active.
Demon Hunter	Havoc	577	Incisive Blade	442492	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94895	117492	1					api	Soul Cleave deals 10% increased damage.
Demon Hunter	Havoc	577	Incorruptible Spirit	442736	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94896	123046	1	Buff		cdm-only:CooldownSetSpell		api	Each Soul Fragment you consume shields you for an additional 15% of the amount healed.
Demon Hunter	Havoc	577	Inertia	427640	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91021	117744	1	Buff/Other		cdm-only:CooldownSetSpell		api	The Hunt and Vengeful Retreat cause your next Fel Rush or Felblade to empower you, increasing damage by 18% for 5 sec.
Demon Hunter	Havoc	577	Infernal Armor	320331	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		91004	112924	2					api	Immolation Aura increases your armor by 20% and causes melee attackers to suffer 4 Fire damage.
Demon Hunter	Havoc	577	Initiative	388108	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91027	112950	1	Other		cdm-only:CooldownSetSpell		api	Damaging an enemy before they damage you increases your critical strike chance by 10% for 5 sec.\n\nVengeful Retreat refreshes your potential to trigger this effect on any enemies you are in combat with.
Demon Hunter	Havoc	577	Inner Demon	389693	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91024	112947	1	Buff		cdm-only:CooldownSetSpell		api	Entering demon form causes your next Chaos Strike to unleash your inner demon, causing it to crash into your target and deal 74 Chaos damage to all nearby enemies. Deals reduced damage beyond 5 targets.
Demon Hunter	Havoc	577	Internal Struggle	393822	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90934	112845	1					api	Increases your mastery by 2.6%.
Demon Hunter	Havoc	577	Isolated Prey	388113	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91036	112959	1					api	Chaos Nova, Eye Beam, and Immolation Aura gain bonuses when striking 1 target.\n\n Chaos Nova:\nStun duration increased by 2 sec.\n\n Eye Beam:\nDeals 30% increased damage.\n\n Immolation Aura:\nAlways critically strikes.
Demon Hunter	Havoc	577	Keen Edge	1272138	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	109770	136028	1					api	Reaver's Glaive damage is increased by 20% and other Physical-only damage is increased by 10%.
Demon Hunter	Havoc	577	Keen Engagement	442497	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94910	117507	1					api	Reaver's Glaive generates 20 Fury.
Demon Hunter	Havoc	577	Know Your Enemy	388118	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		91034	112957	2					api	Gain critical strike damage equal to 40% of your critical strike chance.
Demon Hunter	Havoc	577	Live by the Glaive	428607	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		95151	117761	1					api	When you parry an attack or have one of your attacks parried, restore 2% of max health and 10 Fury. \n\nThis effect may only occur once every 5 sec.
Demon Hunter	Havoc	577	Long Night	389781	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		91001	112920	1					api	Increases the duration of Darkness by 3 sec.
Demon Hunter	Havoc	577	Lost in Darkness	389849	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90947	112860	1					api	Spectral Sight has 5 sec reduced cooldown and no longer reduces movement speed.
Demon Hunter	Havoc	577	Master of the Glaive	389763	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90994	112912	1					api	Throw Glaive has 2 charges and snares all enemies hit by 50% for 6 sec.
Demon Hunter	Havoc	577	Monster Rising	452414	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94909	117506	1	Buff		cdm-only:CooldownSetSpell		api	Intellect increased by 15% while not in demon form.
Demon Hunter	Havoc	577	Mortal Dance	328725	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		93015	117743	1	Buff		cdm-only:CooldownSetSpell		api	Blade Dance now reduces targets' healing received by 50% for 6 sec.
Demon Hunter	Havoc	577	Pitch Black	389783	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		91001	112919	1					api	Reduces the cooldown of Darkness by 120 sec.
Demon Hunter	Havoc	577	Preemptive Strike	444997	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Aldrachi Reaver	94910	122422	1					api	Throw Glaive deals 7 Physical damage to enemies near its initial target.
Demon Hunter	Havoc	577	Pursuit	320654	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90940	112851	1					api	Mastery increases your movement speed.
Demon Hunter	Havoc	577	Pursuit of Angriness	452404	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fel-Scarred	94913	124011	1					api	Movement speed increased by 1% per 10 Fury.
Demon Hunter	Havoc	577	Ragefire	388107	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90918	112827	1	Buff		cdm-only:CooldownSetSpell		api	Each time Immolation Aura deals damage, 35% of the damage dealt by up to 3 critical strikes is gathered as Ragefire.\n\nWhen Immolation Aura expires you explode, dealing all stored Ragefire damage to nearby enemies.
