class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Demon Hunter	Devourer	1480	Cleansed by Flame	205625	pvp-talent	PvpTalent	false	0	Rotational										api	Immolation Aura dispels a magical effect on you when cast.
Demon Hunter	Devourer	1480	Cover of Darkness	357419	pvp-talent	PvpTalent	false	0	Rotational										api	The radius of Darkness is increased by 4 yds, and its duration by 2 sec.
Demon Hunter	Devourer	1480	Detainment	205596	pvp-talent	PvpTalent	false	0	Rotational										api	Imprison's PvP duration is increased by 1 sec, and targets become immune to damage and healing while imprisoned.
Demon Hunter	Devourer	1480	Glimpse	354489	pvp-talent	PvpTalent	false	0	Rotational										api	Vengeful Retreat provides immunity to loss of control effects, and reduces damage taken by 25% until you land.
Demon Hunter	Devourer	1480	Inevitable End	1261409	pvp-talent	PvpTalent	false	0	Rotational										api	Collapsing Star can no longer be interrupted and its cast time is reduced by 25%.
Demon Hunter	Devourer	1480	Surrender to the Void	1261423	pvp-talent	PvpTalent	false	0	Rotational										api	Void Metamorphosis requires 50 additional souls.\n\nWhile in Void Metamorphosis, your damage is increased by 10% and effects that grant you Fury grant 100% additional Fury.
Demon Hunter	Devourer	1480	Aldrachi Design	391409	talent-passive	TraitNodeEntry	false	0	Rotational	class		90999	112917	1					api	Increases your chance to parry by 3%.
Demon Hunter	Devourer	1480	Aura of Pain	207347	talent-passive	TraitNodeEntry	false	0	Rotational	class		90933	112844	1					api	Increases the critical strike chance of Immolation Aura by 6%.
Demon Hunter	Devourer	1480	Blazing Path	320416	talent-passive	TraitNodeEntry	false	0	Rotational	class		95150	117759	1					api	Shift gains an additional charge.
Demon Hunter	Devourer	1480	Blind Focus	1272364	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110105	136607	1					api	Cosmic damage increased by 2%.\n\nEffect is doubled while in demon form.
Demon Hunter	Devourer	1480	Bouncing Glaives	320386	talent-passive	TraitNodeEntry	false	0	Rotational	class		90931	112841	1					api	Throw Glaive ricochets to 1 additional target.
Demon Hunter	Devourer	1480	Burn It Out	1266316	talent-passive	TraitNodeEntry	false	0	Rotational	class		90927	112837	1					api	Immolation Aura removes 1 Disease effect.
Demon Hunter	Devourer	1480	Burning Blades	452408	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110111	136610	1	Buff		cdm-only:CooldownSetSpell		api	Your blades burn with Cosmic energy, causing your Voidblade, Hungering Slash, and Throw Glaive to deal an additional 35% damage as Cosmic damage.\n\nReap damage increased by 20%.
Demon Hunter	Devourer	1480	Calamitous	1242495	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110166	136691	1					api	Your damaging critical strikes deal 240% damage instead of the usual 200%.
Demon Hunter	Devourer	1480	Catastrophe	1253769	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109453	135671	1					api	Enemies struck by a Voidfall Meteor take an additional 25% damage over 8 sec.
Demon Hunter	Devourer	1480	Celestial Echoes	1253415	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109451	135669	1					api	Consume generates 2 additional Fury and deals 15% increased damage.
Demon Hunter	Devourer	1480	Champion of the Glaive	429211	talent-passive	TraitNodeEntry	false	0	Rotational	class		90994	117768	1					api	Throw Glaive has 2 charges and 10 yard increased range.
Demon Hunter	Devourer	1480	Charred Warblades	213010	talent-passive	TraitNodeEntry	false	0	Rotational	class		90948	112861	1					api	You heal for 3% of all Fire damage you deal.
Demon Hunter	Devourer	1480	Dark Matter	1256307	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109444	135662	1	Buff		cdm-only:CooldownSetSpell		api	Your first Collapsing Star after casting Void Metamorphosis causes a Cosmic meteor shower to assault the area, dealing 2,247 Cosmic damage over 6 sec.
Demon Hunter	Devourer	1480	Demon Muzzle	1266329	talent-passive	TraitNodeEntry	false	0	Rotational	class		90928	112838	1	Buff		cdm-only:CooldownSetSpell		api	Interrupting a spell with Disrupt decreases your magic damage taken by 15% for 12 sec.
Demon Hunter	Devourer	1480	Demonic Instinct	1247538	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110165	136690	2					api	Void Ray and Hungering Slash damage increased by 10%.
Demon Hunter	Devourer	1480	Demonic Intensity	452415	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110116	136617	1					api	Activating Void Metamorphosis greatly empowers The Hunt.\n\nVoidsurge damage is increased by 10% for each time it previously triggered while your demon form is active.
Demon Hunter	Devourer	1480	Demonic Resilience	1266307	talent-passive	TraitNodeEntry	false	0	Rotational	class		90997	117755	1					api	Blur gains 1 additional charge.
Demon Hunter	Devourer	1480	Devourer's Bite	1240201	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110167	136692	1	Buff		cdm-only:CooldownSetSpell		api	Damage from Voidblade and the Hunt increases the damage your target takes from you by 12% for 10 sec. Multiple applications may overlap.
Demon Hunter	Devourer	1480	Devourer's Edge	1244222	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108143	133538	2					api	Reap and Consume damage increased by 10%.
Demon Hunter	Devourer	1480	Disrupting Fury	183782	talent-passive	TraitNodeEntry	false	0	Rotational	class		90937	112848	1					api	Disrupt generates 30 Fury on a successful interrupt.
Demon Hunter	Devourer	1480	Doomsayer	1253676	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109450	135668	1					api	Activating Void Ray out of combat or within 5 sec of entering combat calls down 3 Voidfall Meteors over its duration.
Demon Hunter	Devourer	1480	Duty Eternal	1246562	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108726	134275	1					api	Voidblade damage increased by 100% and Voidblade now generates 20 Fury.
Demon Hunter	Devourer	1480	Emptiness	1242492	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108123	133512	1					api	Every soul consumed in Void Metamorphosis grants 0.25% haste, up to 25%.
Demon Hunter	Devourer	1480	Enduring Torment	452410	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110106	136615	1	Buff		cdm-only:CooldownSetSpell		api	The effects of your demon form persist outside of it in a weakened state, increasing Mastery: Monster Within's effectiveness by 20%.
Demon Hunter	Devourer	1480	Entropy	1261684	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108122	133511	1					api	While in combat, generate 1 Soul Fragment every 12 sec.\n\nWhile out of combat, you will slowly build towards your Void Metamorphosis, up to 25 Soul Fragments.
Demon Hunter	Devourer	1480	Eradicate	1226033	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107345	132287	1	Buff		cdm-only:CooldownSetSpell		api	Fully channeling Void Ray upgrades your Reap to Eradicate.\n\n Eradicate\nSlam your Scythe to the ground, dealing 2,404 Cosmic damage to your primary target and 2,043 to all other enemies within a 25 yd cone in front of you. Damage reduced beyond 5 targets.\n\nEradicate gathers up to 4 nearby souls.
Demon Hunter	Devourer	1480	Erratic Felheart	391397	talent-passive	TraitNodeEntry	false	0	Rotational	class		90996	112914	2					api	The cooldown of Fel Rush is reduced by 1.0 sec.
Demon Hunter	Devourer	1480	Feast of Souls	1237270	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107343	132285	1	Buff		cdm-only:CooldownSetSpell		api	Soul Fragments grant 1% increased damage for 6 sec. Multiple applications may overlap.
Demon Hunter	Devourer	1480	Felfire Haste	389846	talent-passive	TraitNodeEntry	false	0	Rotational	class		90939	112850	1	Buff		cdm-only:CooldownSetSpell		api	Fel Rush increases your movement speed by 10% for 8 sec.
Demon Hunter	Devourer	1480	Final Breath	1266500	talent-passive	TraitNodeEntry	false	0	Rotational	class		110011	136501	1					api	Fully channeling Void Ray increases the damage of its final tick by 300%.
Demon Hunter	Devourer	1480	Final Hour	1253805	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109445	135663	1	Buff		cdm-only:CooldownSetSpell		api	Passive bonuses granted by each stack of Voidfall persist for 8 sec after being consumed.
Demon Hunter	Devourer	1480	First In, Last Out	1266497	talent-passive	TraitNodeEntry	false	0	Rotational	class		95149	117758	1	Buff		cdm-only:CooldownSetSpell		api	Shift grants you a rapidly decaying shield equal to 6% of your maximum health.
Demon Hunter	Devourer	1480	Flamebound	452413	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110107	136614	1					api	Hungering Slash has 2 yd increased radius and 50% increased critical strike damage bonus.
Demon Hunter	Devourer	1480	Focused Hatred	452405	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110113	136612	1					api	Voidsurge deals 50% increased damage when it strikes a single target.\n\nEach additional target reduces this bonus by 10%.
Demon Hunter	Devourer	1480	Focused Ire	1266296	talent-passive	TraitNodeEntry	false	0	Rotational	class		95154	117767	1					api	The primary target of Chaos Nova is stunned for an additional 2 sec.
Demon Hunter	Devourer	1480	Focused Ray	1240203	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107774	133110	1					api	Void Ray deals 80% more damage when damaging 3 targets.
Demon Hunter	Devourer	1480	Furious	1266326	talent-passive	TraitNodeEntry	false	0	Rotational	class		95152	117762	1					api	Attacks and abilities that generate Fury deal 3% increased damage.
Demon Hunter	Devourer	1480	Gift of the Void	1272847	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107775	133111	1					api	Your critical strike chance is increased by 2%.
Demon Hunter	Devourer	1480	Guile	1223171	talent-passive	TraitNodeEntry	false	0	Rotational	class		107346	132288	1					api	The cast range of Voidblade, Consume Magic, and Disrupt are increased by 20 yds.
Demon Hunter	Devourer	1480	Harness the Cosmos	1279247	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109450	136810	1					api	Voidfall Meteor damage increased by 15%.
Demon Hunter	Devourer	1480	Hungering Slash	1239519	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108136	133531	1	Buff		cdm-only:CooldownSetSpell		api	After dealing damage with The Hunt or Voidblade, Voidblade is replaced with Hungering Slash for 6 sec.\n\n Hungering Slash\nViolently slash your scythe around you, dealing 940 Cosmic damage to nearby enemies and generating 10 Fury. Shatters up to 2 Soul Fragments from nearby enemies. Damage reduced beyond 8 targets.\n\nHungering Slash grants a temporary charge of Vengeful Retreat and causes your next Vengeful Retreat within 6 sec to deal an additional 570 Cosmic damage.
Demon Hunter	Devourer	1480	Illidari Knowledge	389696	talent-passive	TraitNodeEntry	false	0	Rotational	class		90935	112846	2					api	Reduces magic damage taken by 3%.
Demon Hunter	Devourer	1480	Impending Apocalypse	1227707	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107341	132283	1	Buff		cdm-only:CooldownSetSpell		api	Each Collapsing Star you cast increases the damage of your next Collapsing Star by 20%.
Demon Hunter	Devourer	1480	Improved Consume	1272817	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108144	134330	1					api	Consume deals 10% increased damage and its cast time is reduced by 0.25 sec.
Demon Hunter	Devourer	1480	Improved Disrupt	320361	talent-passive	TraitNodeEntry	false	0	Rotational	class		90938	112849	1					api	Increases the range of Disrupt to 10 yds.
Demon Hunter	Devourer	1480	Improved Sigil of Misery	320418	talent-passive	TraitNodeEntry	false	0	Rotational	class		90945	112858	1					api	Reduces the cooldown of Sigil of Misery by 30 sec.
Demon Hunter	Devourer	1480	Improved Soul Rending	452407	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110117	136618	1					api	Leech granted by Soul Rending increased by 2% and an additional 2% while Void Metamorphosis is active.
Demon Hunter	Devourer	1480	Infernal Armor	320331	talent-passive	TraitNodeEntry	false	0	Rotational	class		91004	112924	2					api	Immolation Aura increases your armor by 20% and causes melee attackers to suffer 4 Fire damage.
Demon Hunter	Devourer	1480	Internal Struggle	393822	talent-passive	TraitNodeEntry	false	0	Rotational	class		90934	112845	1					api	Increases your mastery by 2.6%.
Demon Hunter	Devourer	1480	Live by the Glaive	428607	talent-passive	TraitNodeEntry	false	0	Rotational	class		95151	117761	1					api	When you parry an attack or have one of your attacks parried, restore 2% of max health and 10 Fury. \n\nThis effect may only occur once every 5 sec.
Demon Hunter	Devourer	1480	Long Night	389781	talent-passive	TraitNodeEntry	false	0	Rotational	class		91001	112920	1					api	Increases the duration of Darkness by 3 sec.
Demon Hunter	Devourer	1480	Lost in Darkness	389849	talent-passive	TraitNodeEntry	false	0	Rotational	class		90947	112860	1					api	Spectral Sight has 5 sec reduced cooldown and no longer reduces movement speed.
Demon Hunter	Devourer	1480	Mass Acceleration	1256295	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109447	135665	1					api	Gain 3 stacks of Voidfall and reset the cooldown of Reap upon activating Void Metamorphosis.
Demon Hunter	Devourer	1480	Master of the Glaive	389763	talent-passive	TraitNodeEntry	false	0	Rotational	class		90994	112912	1	Buff		cdm-only:CooldownSetSpell		api	Throw Glaive has 2 charges and snares all enemies hit by 50% for 6 sec.
Demon Hunter	Devourer	1480	Meteoric Fall	1253391	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109446	135664	1					api	While at 3 stacks of Voidfall, Reap consumes all 3 to rapidly call down that many meteor strikes.
Demon Hunter	Devourer	1480	Meteoric Rise	1253377	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109455	135673	1					api	Void Ray damage increased by 15%.\n\nFully channeling Void Ray generates 1 stack of Voidfall.
Demon Hunter	Devourer	1480	Midnight	1242486	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110416	137016	1			talent-passive:TraitNodeEntry		api	Collapsing Star always critically strikes.
Demon Hunter	Devourer	1480	Moment of Craving	1238488	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107770	133106	1	Buff		cdm-only:CooldownSetSpell		api	After fully channeling Void Ray, the cooldown of Reap is reset and your next Reap will collect up to 6 additional Soul Fragments.
Demon Hunter	Devourer	1480	Monster Rising	452414	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110104	136608	1					api	Intellect increased by 15% while not in demon form.
Demon Hunter	Devourer	1480	Otherworldly Focus	1253817	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109443	135661	1					api	Collapsing Star and Voidfall meteors deal 30% increased damage when striking a single target.\n\nEach additional target reduces this bonus by 5%.
Demon Hunter	Devourer	1480	Path to Oblivion	1253399	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109448	135666	1					api	Each stack of Voidfall grants 3% increased movement speed.
Demon Hunter	Devourer	1480	Phase Shift	1256245	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109452	135670	1					api	Each stack of Voidfall grants 2% reduced damage taken.
Demon Hunter	Devourer	1480	Pitch Black	389783	talent-passive	TraitNodeEntry	false	0	Rotational	class		91001	112919	1					api	Reduces the cooldown of Darkness by 120 sec.
Demon Hunter	Devourer	1480	Predator's Thirst	1215617	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107771	133107	1					api	Consume damage increased by 15%.\n\nConsume generates a Soul Fragment.
Demon Hunter	Devourer	1480	Pursuit	320654	talent-passive	TraitNodeEntry	false	0	Rotational	class		90940	112851	1					api	Mastery increases your movement speed.
Demon Hunter	Devourer	1480	Pursuit of Angriness	452404	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110114	136619	1					api	Movement speed increased by 1% per 10 Fury.
Demon Hunter	Devourer	1480	Remorseless	1266328	talent-passive	TraitNodeEntry	false	0	Rotational	class		90929	112839	1					api	Attacks and abilities that spend Fury deal 3% increased damage.
Demon Hunter	Devourer	1480	Rolling Torment	1244237	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110168	136693	1	Buff		cdm-only:CooldownSetSpell		api	When Void Metamorphosis expires, for each unused Soul you harvested, gain 5 Fury and increase your damage by 0.50% for 12 sec.
Demon Hunter	Devourer	1480	Scythe's Embrace	1246558	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108726	134279	1					api	Reap now generates 10 Fury.
Demon Hunter	Devourer	1480	Second Helping	1239537	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110009	136499	1					api	Reap gains an additional charge.
Demon Hunter	Devourer	1480	Set Fire to the Pain	452406	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Void-Scarred	110117	136620	1					api	5% of all non-Fire damage taken is instead taken as Fire damage over 6 sec.\n\nFire damage taken reduced by 10%.
Demon Hunter	Devourer	1480	Shattered Restoration	389824	talent-passive	TraitNodeEntry	false	0	Rotational	class		90950	112863	1					api	The healing of Shattered Souls is increased by 10%.
Demon Hunter	Devourer	1480	Singed Spirit	1272832	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108627	134148	1					api	Soul Immolation generates an additional 12 Fury over its duration.
Demon Hunter	Devourer	1480	Singular Strikes	1272770	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110170	136695	1					api	Voidblade damage increased by 25%.\n\nHungering Slash deals 50% increased damage to its primary target.
Demon Hunter	Devourer	1480	Soul Cleanse	1266496	talent-passive	TraitNodeEntry	false	0	Rotational	class		90927	136502	1					api	Immolation Aura removes 1 Curse effect.
Demon Hunter	Devourer	1480	Soul Glutton	1247534	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108123	134331	1					api	Void Metamorphosis requires 15 less souls.\n\nYour Fury drains 25% faster while in Void Metamorphosis.
Demon Hunter	Devourer	1480	Soul Rending	204909	talent-passive	TraitNodeEntry	false	0	Rotational	class		90936	112847	2					api	Leech increased by 6%.\n\nGain an additional 6% leech while Metamorphosis is active.
Demon Hunter	Devourer	1480	Soul Splitter	1266330	talent-passive	TraitNodeEntry	false	0	Rotational	class		90949	112862	2					api	Any time you would generate one or more Soul Fragments, you have a 2% chance to generate an additional Soul Fragment.
Demon Hunter	Devourer	1480	Soulforged Blades	1272432	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110171	136696	1					api	Hungering Slash and Voidblade's critical strike chance is increased by 15%.
Demon Hunter	Devourer	1480	Soulshaper	1238739	talent-passive	TraitNodeEntry	false	0	Rotational	spec		107342	132284	1					api	Each Soul Fragment gathered by Reap increases its damage by 8%.
Demon Hunter	Devourer	1480	Spontaneous Immolation	1246556	talent-passive	TraitNodeEntry	false	0	Rotational	spec		108727	135730	1					api	Soul Immolation heals for an additional 6% of your health over its duration and its cooldown is reset upon killing an enemy that yields experience or honor.
Demon Hunter	Devourer	1480	Star Fragments	1240204	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110172	136697	1					api	Collapsing Star now generates 3 Soul Fragments.
Demon Hunter	Devourer	1480	State of Matter	1253402	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Annihilator	109448	135659	1					api	Shift has 1 additional charge.
