class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Hunter	Survival	255	Play Dead	209997	class-baseline	SkillLineAbility:795	true	30	Rotational										api	Playing Dead, tricking enemies into ignoring them. Lasts up to 6 min.
Hunter	Survival	255	Wake Up	210000	class-baseline	SkillLineAbility:795	true	30	Rotational										api	Tell your pet to wake up.
Hunter	Survival	255	Flare	1543	class-baseline	SkillLineAbility:795	true	20	Rotational							Class 6 (Dispel)			api	Exposes all hidden and invisible enemies within the targeted area for 20 sec.
Hunter	Survival	255	Windburst	204147	class-baseline	SkillLineAbility:795	true	20	Rotational										api	Focuses the power of Wind through Thas'dorah, dealing 272 Physical damage to your target, and leaving behind a trail of wind for 5 sec that increases the movement speed of allies by 50%.
Hunter	Survival	255	Feed Pet	6991	class-baseline	SkillLineAbility:795	true	10	Rotational										api	Feeds your pet the selected item, instantly restoring 50% of its total health. Not usable in combat.\n\nYou may use the Beast Lore ability to identify what types of foods your pet will eat.
Hunter	Survival	255	Mend Pet	136	class-baseline	SkillLineAbility:795	true	10	Rotational							Self-Heal 2			api	Heals your pet for 50% of its total health over 10 sec.
Hunter	Survival	255	Disengage	781	class-baseline	SkillLineAbility:795	true	1	Rotational						Utility		cdm-only:CooldownSetSpell		api	Leap backwards.
Hunter	Survival	255	Harpoon	190925	class-baseline	SpecializationSpells	true	1	Rotational						Utility	Movement Ability 2	cdm-only:CooldownSetSpell		api	Hurls a harpoon at an enemy, rooting them in place for 3 sec and pulling you to them.
Hunter	Survival	255	Ancient Zandalari Knowledge	138430	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Learn the ancient Zandalari secrets of taming Direhorns.
Hunter	Survival	255	Arcane Shot	185358	class-baseline	SkillLineAbility:795	true	0	Rotational										api	A quick shot that causes 129 Arcane damage.
Hunter	Survival	255	Beast Lore	1462	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Gathers information about the target beast, displaying diet, abilities, specialization, whether or not the creature is tameable, and if it is exotic.
Hunter	Survival	255	Bestial Wrath	344572	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Sends you and your pet into a rage, instantly dealing 280 Physical damage to its target, and increasing all damage you both deal by 20% for 15 sec. Removes all crowd control effects from your pet.
Hunter	Survival	255	Call Pet 1	883	class-baseline	SkillLineAbility:795	true	0	Rotational							Class 4 (Special)			api	Summons your first pet to you.
Hunter	Survival	255	Call Pet 2	83242	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your second pet to you.
Hunter	Survival	255	Call Pet 3	83243	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your third pet to you.
Hunter	Survival	255	Call Pet 4	83244	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your fourth pet to you.
Hunter	Survival	255	Call Pet 5	83245	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Summons your fifth pet to you.
Hunter	Survival	255	Chakrams	259398	class-baseline	SkillLineAbility:795	true	0	Rotational										db2-template+redirect-unresolved	$@spelldesc259381
Hunter	Survival	255	Command Pet	272651	class-baseline	SkillLineAbility:795	true	0	Rotational						Utility		cdm-only:CooldownSetSpell		api	Commands your pet to perform its unique ability. This ability will transform based on the specialization of your active pet. \n\nFerocity: Primal Rage\nTenacity: Fortitude of the Bear\nCunning: Master's Call
Hunter	Survival	255	Control Pet	93322	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Allows you to give commands to control your pet.
Hunter	Survival	255	Dismiss Pet	2641	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Temporarily sends this pet away. You can call it back later.
Hunter	Survival	255	Eyes of the Beast	321297	class-baseline	SpecializationSpells	true	0	Rotational										api	Take direct control of your pet and see through its eyes for 1 min.
Hunter	Survival	255	Fetch	125050	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Command your pet to retrieve the loot from a nearby corpse within 40 yards.
Hunter	Survival	255	Fireworks	127933	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Launch fireworks from your gun, bow or crossbow.
Hunter	Survival	255	Hatchet Toss	193265	class-baseline	SpecializationSpells	true	0	Rotational										api	Tosses a hatchet at an enemy, dealing 35 Physical damage.
Hunter	Survival	255	Hunter's Mark	257284	class-baseline	SkillLineAbility:795	true	0	Rotational						Buff	Free	cdm-only:CooldownSetSpell		api	Apply Hunter's Mark to the target, causing the target to always be seen and tracked by the Hunter.\n\nHunter's Mark increases the target's damage taken by 3%. Can only be applied to 1 target at a time.
Hunter	Survival	255	Hybrid Kinship	242155	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Learn the secrets of taming Feathermanes.
Hunter	Survival	255	Mecha-Bond Imprint Matrix	205154	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Allows you to tame pets in the Mechanical family.
Hunter	Survival	255	Revive Pet	982	class-baseline	SkillLineAbility:795	true	0	Rotational							Self-Heal 3 (Overflow)			api	Revives your pet, returning it to life with 100% of its base health.
Hunter	Survival	255	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Hunter	Survival	255	Steady Shot	56641	class-baseline	SkillLineAbility:795	true	0	Rotational										api	A steady shot that causes 167 Physical damage.\n\nUsable while moving.\n\nGenerates 20 Focus.
Hunter	Survival	255	Steel Trap	162487	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Hurls a Steel Trap to the target location that snaps shut on the first enemy that approaches, immobilizing them for 20 sec and causing them to bleed for 12 damage over 20 sec. \n\nDamage other than Steel Trap may break the immobilization effect. Trap will exist for 1 min. Limit 1.
Hunter	Survival	255	Stopping Power	175686	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Placeholder for level 75 talented active ability.
Hunter	Survival	255	Tame Beast	1515	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Tames a beast to be your companion. If you lose the beast's attention for any reason, the taming process will fail.\n\nYou must dismiss any active beast companions and have an empty Call Pet slot before you can begin taming a new beast. Only Beast Mastery specialized Hunters can tame Exotic Beasts.
Hunter	Survival	255	Track Beasts	1494	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby beasts on the minimap.
Hunter	Survival	255	Track Demons	19878	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby demons on the minimap.
Hunter	Survival	255	Track Dragonkin	19879	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby dragonkin on the minimap.
Hunter	Survival	255	Track Elementals	19880	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby elementals on the minimap.
Hunter	Survival	255	Track Giants	19882	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby giants on the minimap.
Hunter	Survival	255	Track Hidden	19885	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Greatly increases stealth detection and shows hidden units within detection range on the minimap.
Hunter	Survival	255	Track Humanoids	19883	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby humanoids on the minimap.
Hunter	Survival	255	Track Mechanicals	229533	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby mechanicals on the minimap.
Hunter	Survival	255	Track Undead	19884	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Shows the location of all nearby undead on the minimap.
Hunter	Survival	255	Wailing Arrow	354831	class-baseline	SkillLineAbility:795	true	0	Rotational										api	Fire an enchanted arrow, dealing 98 Shadow damage to your target and an additional 39 Shadow damage to all enemies within 8 yds of your target. Targets struck by a Wailing Arrow are silenced for 5 sec.
Hunter	Survival	255	Wing Clip	195645	class-baseline	SkillLineAbility:795	true	0	Rotational						Buff/Utility		cdm-only:CooldownSetSpell		api	Maims the target, reducing movement speed by 50% for 15 sec.
Hunter	Survival	255	Chimaeral Sting	356719	pvp-talent	PvpTalent	true	60	Cooldown						Utility	PvP	cdm-only:CooldownSetSpell		api	Stings the target, dealing 53 Nature damage and initiating a series of venoms. Each lasts 3 sec and applies the next effect after the previous one ends.\n\n Scorpid Venom:\n90% reduced movement speed.\n\n Spider Venom:\nSilenced.\n\n Viper Venom:\n20% reduced damage and healing.
Hunter	Survival	255	Wild Kingdom	356707	pvp-talent	PvpTalent	true	60	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Call in help from one of your dismissed Cunning pets for 10 sec. Your current pet is dismissed to rest and heal 30% of maximum health.
Hunter	Survival	255	Sticky Tar Bomb	407028	pvp-talent	PvpTalent	true	45	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Throw a Sticky Tar Bomb that coats your target's weapons with tar, disarming them for 4 sec. \n\nAfter 4 sec, Sticky Tar Bomb explodes onto nearby enemies. Other enemies that are hit by the explosion are affected by Sticky Tar Bomb but this effect cannot spread further.
Hunter	Survival	255	Scatter Shot	213691	pvp-talent	PvpTalent	true	30	Rotational										api	A short-range shot that deals 1 damage, removes all harmful damage over time effects, and incapacitates the target for 3 sec.  Any damage caused will remove the effect. Turns off your attack when used.
Hunter	Survival	255	Mending Bandage	212640	pvp-talent	PvpTalent	true	25	Rotational						Essential/Utility		cdm-only:CooldownSetSpell		api	Instantly clears all bleeds, poisons, and diseases from the target, and heals for 18% damage over 6 sec.\n\nBeing attacked will stop you from using Mending Bandage.
Hunter	Survival	255	Tracker's Net	212638	pvp-talent	PvpTalent	true	25	Rotational						Utility		cdm-only:CooldownSetSpell		api	Hurl a net at your enemy, rooting them for 6 sec. While within the net, the target's chance to hit is reduced by 80%. Any damage will break the net.
Hunter	Survival	255	Diamond Ice	203340	pvp-talent	PvpTalent	false	0	Rotational										api	Victims of Freezing Trap can no longer be damaged or healed.  Freezing Trap is now undispellable, but has a 4 sec duration.
Hunter	Survival	255	Hunting Pack	203235	pvp-talent	PvpTalent	false	0	Rotational										api	Aspect of the Cheetah has 50% reduced cooldown and grants its effects to allies within 30 yds.
Hunter	Survival	255	Interlope	248518	pvp-talent	PvpTalent	false	0	Rotational										api	Misdirection now causes the next 3 hostile spells cast on your target within 10 sec to be redirected to your pet, but its cooldown is increased by 15 sec.\n\nYour pet must be within 20 yards of the target for spells to be redirected.
Hunter	Survival	255	Survival Tactics	202746	pvp-talent	PvpTalent	false	0	Rotational										api	Feign Death reduces damage taken by 90% for 2 sec.
Hunter	Survival	255	Dash	61684	pet	SkillLineAbility:270	true	20	Rotational										db2-template	Increases your pet's movement speed by $s1% for $d.
Hunter	Survival	255	Growl	2649	pet	SkillLineAbility:270	true	8	Rotational										db2-plain	Your pet growls at the target, generating threat, taunting the target to attack the pet.
Hunter	Survival	255	Arcane Talons	1253846	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94970	117567	1					api	Sentinel's Mark further increases the damage of Wildfire Bomb by 50%
Hunter	Survival	255	Better Together	472357	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Pack Leader	94962	117559	1					api	Damage dealt by your pets is increased by 2%.\n\nBarbed Shot damage increased by 10%.
Hunter	Survival	255	Blackrock Munitions	462036	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102282	135688	1					api	Wildfire Bomb deals 20% increased critical strike damage.
Hunter	Survival	255	Bloodseeker	260248	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102270	126330	1	Buff		cdm-only:CooldownSetSpell		api	You and your pet gain 10% attack speed for every bleeding enemy within 12 yds.
Hunter	Survival	255	Bloody Claws	385737	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109307	135498	1					api	Each stack of Mongoose Fury also increases the damage of Strike as One by 10%.
Hunter	Survival	255	Bombardier	1311963	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102252	126311	1					api	Wildfire Bomb damage increased by 15%, critical strike chance increased by 15%, and critical damage dealt increased by 15%.
Hunter	Survival	255	Bonding	1262442	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109311	135502	1					api	Mastery increased by 3%.\n\nYou gain 5% increased Mastery from all Mastery sources.
Hunter	Survival	255	Born To Be Wild	266921	talent-passive	TraitNodeEntry	false	0	Rotational	class		102416	126481	2					api	The cooldown of Aspect of the Cheetah, and Aspect of the Turtle are reduced by 15 sec.
Hunter	Survival	255	Can't Miss, Won't Miss	1253830	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94990	117587	1					api	Tip of the Spear damage bonus increased by 4%.\n\nTakedown duration increased by 2 sec.
Hunter	Survival	255	Catlike Reflexes	1258404	talent-passive	TraitNodeEntry	false	0	Rotational	class		109486	135709	1					api	Aspect of the Cheetah's initial burst of speed is increased by 2.0 sec.
Hunter	Survival	255	Cold Feet	1268671	talent-passive	TraitNodeEntry	false	0	Rotational	class		110153	136672	1	Buff		cdm-only:CooldownSetSpell		api	When your Freezing Trap breaks, the victim's movement speed is reduced by 70% for 4 sec.
Hunter	Survival	255	Combat Experience	1268871	talent-passive	TraitNodeEntry	false	0	Rotational	class		110157	136677	1					api	Your Agility is increased by 3%.
Hunter	Survival	255	Conditioning	1253887	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94980	117577	1					api	Your movement speed is increased by 8%.\n\nAspect of the Cheetah's cooldown is reduced by 30 sec.
Hunter	Survival	255	Devilsaur Tranquilizer	459991	talent-passive	TraitNodeEntry	false	0	Rotational	class		102415	126479	1					api	If Tranquilizing Shot removes only an Enrage effect, its cooldown is reduced by 5 sec.
Hunter	Survival	255	Dire Summons	472352	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Pack Leader	94992	117589	1					api	Kill Command reduces the cooldown of Howl of the Pack Leader by 1.0 sec.\n\nCobra Shot reduces the cooldown of Howl of the Pack Leader by 1.0 sec.
Hunter	Survival	255	Disruptive Rounds	343244	talent-passive	TraitNodeEntry	false	0	Rotational	class		102395	126459	1					api	When Counter Shot interrupts a cast, gain 30 Focus.
Hunter	Survival	255	Don't Look Back	450373	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94989	117586	1	Buff		cdm-only:CooldownSetSpell		api	Consuming Sentinel's Mark grants you an absorb shield equal to 10.0% of your maximum health.
Hunter	Survival	255	Emergency Salve	459517	talent-passive	TraitNodeEntry	false	0	Rotational	class		102389	126452	1					api	Feign Death and Aspect of the Turtle removes poison and disease effects from you.
Hunter	Survival	255	Explosives Expert	378937	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102281	126341	2					api	Wildfire Bomb and Boomstick damage increased by 5%.
Hunter	Survival	255	Flamebreak	1253176	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109309	135493	1					api	All Fire damage dealt is increased by 8%.
Hunter	Survival	255	Flanked	1256938	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110161	136682	1					api	Takedown damage increased by 50% and it now strikes 4 additional nearby targets.\n\nDuring Takedown, your attack speed is increased by 100%.
Hunter	Survival	255	Flanker's Advantage	459964	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102279	126339	1					api	Kill Command grants an additional 5 Focus and its critical strike chance is increased by 10%.
Hunter	Survival	255	Fury of the Wyvern	472550	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Pack Leader	94984	117581	1					api	Your pet's attacks increase your Wyvern's damage bonus by 1%, up to 10%.\n\nCasting Kill Command extends the duration of your Wyvern by 0.5 sec, up to 5 additional sec.
Hunter	Survival	255	Grenade Juggler	459843	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109317	135508	1	Buff		cdm-only:CooldownSetSpell		api	Boomstick increases the cooldown recovery rate of Wildfire Bomb by 60% for 8 sec.
Hunter	Survival	255	Guardian's Hide	1272094	talent-passive	TraitNodeEntry	false	0	Rotational	class		110164	136685	1					api	Your pet protects you at all times, reducing the damage you take by 3%. Your pet receives 100% of the damage it mitigates.
Hunter	Survival	255	Guerrilla Tactics	264332	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102285	126345	1					api	Wildfire Bomb now has 2 charges, and the initial explosion deals 15% increased damage.
Hunter	Survival	255	Guttural Roar	1258509	talent-passive	TraitNodeEntry	false	0	Rotational	class		102394	135704	1					api	Intimidation now also stuns nearby enemies for 1.0 sec.
Hunter	Survival	255	Hogstrider	472639	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Pack Leader	94988	117585	1	Buff		cdm-only:CooldownSetSpell		api	When your Boar deals damage, the damage of your next Cobra Shot is increased by 100%.\n\nEach additional enemy damaged by your Boar causes Cobra Shot to strike 1 additional target, up to 4.
Hunter	Survival	255	Hoof and Blade	1264797	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Pack Leader	109804	136062	1					api	Hogstrider further increases the damage of Cobra Shot by 25% and it now strikes up to 3 additional targets.
Hunter	Survival	255	Horsehair Tether	472729	talent-passive	TraitNodeEntry	false	0	Rotational	class		110152	136670	1					api	When an enemy is stunned by Binding Shot, it is dragged to Binding Shot's center.
Hunter	Survival	255	Howl of the Pack Leader	471876	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Pack Leader	94991	117588	1	Buff		cdm-only:CooldownSetSpell		api	While in combat, every 30 sec your next Kill Command summons the aid of a Beast.\n\n Wyvern\nA Wyvern descends from the skies, letting out a battle cry that increases the damage of you and your pets by 10% for 12 sec.\n\n Boar\nA Boar charges through your target 1 time, dealing 504 damage to nearby enemies and an additional 420 physical damage to its primary target. Damage reduced beyond 5 targets.\n\n Bear\nA Bear leaps into the fray, rending the flesh of your enemies, dealing 156 damage over 10 sec to up to 8 nearby enemies.
Hunter	Survival	255	Hunter's Avoidance	384799	talent-passive	TraitNodeEntry	false	0	Rotational	class		102423	126489	1					api	Damage taken from area of effect attacks reduced by 5%.
Hunter	Survival	255	Improved Aspect of the Cheetah	1258407	talent-passive	TraitNodeEntry	false	0	Rotational	class		109485	135708	1					api	The cooldown of Aspect of the Cheetah is reduced by 30 sec.
Hunter	Survival	255	Improved Aspect of the Turtle	1258485	talent-passive	TraitNodeEntry	false	0	Rotational	class		102424	126490	1					api	The cooldown of Aspect of the Turtle is reduced by 30 sec.
Hunter	Survival	255	Improved Feign Death	1258486	talent-passive	TraitNodeEntry	false	0	Rotational	class		109484	135706	2					api	The cooldown of Feign Death is reduced by 5 sec.
Hunter	Survival	255	Improved Snaring	1268868	talent-passive	TraitNodeEntry	false	0	Rotational	class		102414	126478	1					api	Wing Clip slows an additional 25%.\n\nConcussive Shot slows an additional 10%.
Hunter	Survival	255	Improved Traps	343247	talent-passive	TraitNodeEntry	false	0	Rotational	class		102418	126483	1					api	The cooldown of Tar Trap and Freezing Trap is reduced by 5.0 sec.
Hunter	Survival	255	Improved Wildfire Bomb	321290	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102289	126349	2					api	Wildfire Bomb deals 6% additional damage.
Hunter	Survival	255	Invigorating Pulse	450379	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94971	117568	1					api	Kill Command grants an additional 5 Focus and its damage is increased by 20%. \n\nMaximum Focus increased by 25.
Hunter	Survival	255	Keen Eyesight	378004	talent-passive	TraitNodeEntry	false	0	Rotational	class		102409	126473	2					api	Critical strike chance increased by 2%.
Hunter	Survival	255	Killer Companion	378955	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109312	135503	2					api	All damage dealt by your pet is increased by 10%.
Hunter	Survival	255	Kindling Flare	459506	talent-passive	TraitNodeEntry	false	0	Rotational	class		102425	126491	1					api	Flare's radius is increased by 50%.
Hunter	Survival	255	Kodo Tranquilizer	459983	talent-passive	TraitNodeEntry	false	0	Rotational	class		102415	126480	1					api	Tranquilizing Shot removes 1 additional Magic effect from up to 2 nearby targets.
Hunter	Survival	255	Lethal Barbs	1264781	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Pack Leader	109803	136061	1					api	Your auto shot have a very high chance to grants 3 Focus to you and your pet.\n\nAuto shot damage increased by 25%.
Hunter	Survival	255	Lethal Calibration	1262409	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102257	126316	1					api	Wildfire Bomb reduces the cooldown of Boomstick by 2.0 sec for each enemy hit, up to 10 sec.
Hunter	Survival	255	Lone Survivor	388039	talent-passive	TraitNodeEntry	false	0	Rotational	class		102391	126454	1					api	The duration of Survival of the Fittest is increased by 2.0 sec.
Hunter	Survival	255	Lunar Calling	1253852	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Sentinel	94965	117562	1					api	Takedown summons your Sentinel Owl and your chance to summon your Sentinel Owl is increased by an additional 10% during Takedown.
