class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	cast_time	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Paladin	Protection	66	Hand of Reckoning	62124	class-baseline	SkillLineAbility:800	true	0	0	Rotational						Utility	Taunt/Quick Access	cdm-only:CooldownSetSpell		api	Commands the attention of an enemy target, forcing them to attack you and increasing the threat you generate against them by 800% for 6 sec.
Paladin	Protection	66	Holy Shock	25912	class-baseline	SkillLineAbility:800	true	0	0	Rotational										api	Triggers a burst of Light on the target, dealing 813 Holy damage to an enemy, or 2,500 healing to an ally.\n\nGenerates 1 Holy Power.
Paladin	Protection	66	Judgment	20271	class-baseline	SkillLineAbility:800	true	0	0	Rotational						Buff/Essential	Rotational 3	class-baseline:SpecializationSpells;cdm-only:CooldownSetSpell		api	Judges the target, dealing 258 Holy damage.
Paladin	Protection	66	Light of the Ancient Kings	86678	class-baseline	SkillLineAbility:800	true	0	0	Rotational										api	Heals the target of your heals for 30% of the amount healed.
Paladin	Protection	66	Light's Hammer	114919	class-baseline	SkillLineAbility:800	true	0	0	Rotational										api	Hurls a Light-infused hammer to the ground, dealing 77 Holy damage to nearby enemies and healing up to 6 nearby allies for 181, every 2 sec for 14 sec.
Paladin	Protection	66	Protector of the Innocent	94289	class-baseline	SkillLineAbility:800	true	0	0	Rotational										api	Casting a targeted heal on any target, except yourself, also heals you for 20.
Paladin	Protection	66	Redemption	7328	class-baseline	SkillLineAbility:800	true	0	10	Rotational							Res			api	Brings a dead ally back to life with 35% of maximum health and mana. Cannot be cast when in combat.
Paladin	Protection	66	Retribution Aura	183435	class-baseline	SkillLineAbility:800	true	0	0	Rotational										api	When any party or raid member within 40 yds takes more than 30% of their health in damage in a single hit, each member gains 5% increased damage and healing, decaying over 30 sec. This cannot occur within 30 sec of the aura being applied.
Paladin	Protection	66	Sense Undead	5502	class-baseline	SkillLineAbility:800	true	0	0	Rotational										api	Shows the location of all nearby undead on the minimap until cancelled. Only one form of tracking can be active at a time.
Paladin	Protection	66	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	2	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Paladin	Protection	66	Summon Charger	23214	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Charger, which serves as a mount.
Paladin	Protection	66	Summon Darkforge Ram	270562	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Darkforge Ram, which serves as a mount.
Paladin	Protection	66	Summon Dawnforge Ram	270564	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Dawnforge Ram, which serves as a mount.
Paladin	Protection	66	Summon Exarch's Elekk	73629	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons an Exarch's Elekk, which serves as a mount.
Paladin	Protection	66	Summon Great Exarch's Elekk	73630	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons an Great Exarch's Elekk, which serves as a mount.
Paladin	Protection	66	Summon Great Sunwalker Kodo	69826	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Great Sunwalker Kodo, which serves as a mount.
Paladin	Protection	66	Summon Lightforged Ruinstrider	363613	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Lightforged Ruinstrider, which serves as a mount.
Paladin	Protection	66	Summon Sunwalker Kodo	69820	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Sunwalker Kodo, which serves as a mount.
Paladin	Protection	66	Summon Thalassian Charger	34767	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Thalassian Charger, which serves as a mount.
Paladin	Protection	66	Summon Thalassian Warhorse	34769	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Thalassian Warhorse, which serves as a mount.
Paladin	Protection	66	Summon Warhorse	13819	class-baseline	SkillLineAbility:800	true	0	1.5	Rotational										api	Summons a Warhorse, which serves as a mount.
Paladin	Protection	66	Word of Glory	85673	class-baseline	SkillLineAbility:800	true	0	0	Rotational						Essential	Rotational 7	cdm-only:CooldownSetSpell		api	Calls down the Light to heal a friendly target for 1,604.
Paladin	Protection	66	Searing Glare	410126	pvp-talent	PvpTalent	true	60	1.25	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Call upon the light to blind enemy players in a 25 yd cone, causing enemies to miss their spells and attacks for 4 sec.
Paladin	Protection	66	Shield of Virtue	215652	pvp-talent	PvpTalent	true	45	0	Cooldown						Utility		cdm-only:CooldownSetSpell		api	When activated, your next Avenger's Shield will interrupt and silence all enemies within 8 yds of the target.
Paladin	Protection	66	Inquisition	207028	pvp-talent	PvpTalent	true	20	0	Rotational										api	You focus the assault on this target, increasing their damage taken by 3% for 6 sec. Each unique player that attacks the target increases the damage taken by an additional 3%, stacking up to 5 times.\n\nYour melee attacks refresh the duration of Focused Assault.
Paladin	Protection	66	Bear the Burden	468454	pvp-talent	PvpTalent	false	0	0	Rotational										api	Word of Glory's mana cost is reduced by 100% and now reduces the cooldown of Blessing of Freedom by 4 sec when cast, but its healing is reduced by 50% when cast on allies.
Paladin	Protection	66	Guarded by the Light	216855	pvp-talent	PvpTalent	false	0	0	Rotational										api	Your Flash of Light reduces all damage the target receives by 10% for 6 sec. Stacks up to 2 times.
Paladin	Protection	66	Guardian of the Forgotten Queen	228049	pvp-talent	PvpTalent	true	0	0	Rotational										api	Empowers the friendly target with the spirit of the forgotten queen, causing the target to be immune to all damage for until canceled.
Paladin	Protection	66	Hallowed Ground	216868	pvp-talent	PvpTalent	false	0	0	Rotational										api	Your Consecration clears and suppresses all snare effects on allies within its area of effect.
Paladin	Protection	66	Luminescence	556606	pvp-talent	PvpTalent	false	0	0	Rotational										api	Lightbearer's healing transfer is increased by up to 150% based on your current health. Lower health heals allies for more.
Paladin	Protection	66	Sacred Duty	216853	pvp-talent	PvpTalent	false	0	0	Rotational										api	Reduces the cooldown of your Blessing of Protection and Blessing of Sacrifice by 33%.
Paladin	Protection	66	Shining Revelation	936051	pvp-talent	PvpTalent	false	0	0	Rotational										api	The light reveals all enemies in stealth or invisible to you while under the effects of Divine Shield. This effect lingers for 20 sec after Divine Shield fades.
Paladin	Protection	66	Spellbreaker	469895	pvp-talent	PvpTalent	false	0	0	Rotational										api	Eye for an Eye can now also trigger at 100% effectiveness from direct Magic damage.
Paladin	Protection	66	Steed of Glory	199542	pvp-talent	PvpTalent	false	0	0	Rotational										api	Your Divine Steed lasts for an additional 2 sec.\n\nWhile active you become immune to movement impairing effects, and you knock back enemies that you move through.
Paladin	Protection	66	Warrior of Light	210341	pvp-talent	PvpTalent	false	0	0	Rotational										api	Increases the damage done by your Shield of the Righteous by 30%, but reduces armor granted by 30%.
Paladin	Protection	66	A Just Reward	469411	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		103858	128254	2					api	After Cleanse successfully removes an effect from an ally, they are healed for 2,052.
Paladin	Protection	66	Adjudication	1277005	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81505	136732	1	Buff		cdm-only:CooldownSetSpell		api	Judgment causes its primary target's successful melee attacks against you to grant a Physical absorb shield for 20% of the damage dealt. Limit 1.
Paladin	Protection	66	Afterimage	385414	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		93188	115480	1	Buff		cdm-only:CooldownSetSpell		api	After you spend 20 Holy Power, your next Word of Glory echoes onto a nearby ally at 30% effectiveness.
Paladin	Protection	66	Auras of the Resolute	385633	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		81600	102587	1					api	Learn Concentration Aura, Devotion Aura, and Crusader Aura:\n\nConcentration Aura:\nInterrupt and Silence effects on party and raid members within 40 yds are 30% shorter. \n\n Devotion Aura:\nParty and raid members within 40 yds are bolstered by their devotion, reducing damage taken by 3%.\n\n Crusader Aura:\nIncreases mounted speed by 20% for all party and raid members within 40 yds.
Paladin	Protection	66	Authoritative Rebuke	469886	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Lightsmith	95232	117879	1					api	Successfully dispelling a harmful effect reduces Cleanse's cooldown by 1.0 sec. Effect increased by 100% while wielding a Holy Armament.
Paladin	Protection	66	Blessed Assurance	433015	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Lightsmith	95235	117883	1	Buff		cdm-only:CooldownSetSpell		api	Casting a Holy Power ability increases the damage and healing of your next Crusader Strike by 200%.
Paladin	Protection	66	Blessed Calling	469770	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		103868	128264	1					api	Allies affected by your Blessings have 15% increased movement speed.
Paladin	Protection	66	Blessing of Dawn	183416	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		93357	115673	1					api	While you are above 85% health, 5% of all damage taken by allies within 20 yds is redirected to you, up to a maximum of 1,527 every 5 sec.
Paladin	Protection	66	Blessing of Dusk	1241945	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		103863	128259	1					api	Damage taken reduced by up to 10%, increasing as your health decreases.
Paladin	Protection	66	Blessing of the Forge	433011	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Lightsmith	95230	117875	1					api	Avenging Wrath summons an additional Sacred Weapon, and during Avenging Wrath your Sacred Weapon casts spells on your target and echoes the effects of your Holy Power abilities.
Paladin	Protection	66	Bonds of Fellowship	432992	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Templar	95181	117814	1					api	You receive 20% less damage from Blessing of Sacrifice and each time its target takes damage, you gain 4% movement speed up to a maximum of 40%.
Paladin	Protection	66	Brought to Light	1265549	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		109998	136486	1					api	Killing an enemy that yields experience or honor causes you to explode with holy energy, healing up to 5 nearby allies and yourself for 175, split evenly among them.
Paladin	Protection	66	Bulwark of Order	209389	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81499	102468	1					api	Avenger's Shield also shields you for 8 sec, absorbing 60% as much damage as it dealt, up to 50% of your maximum health.
Paladin	Protection	66	Bulwark of Righteous Fury	386653	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81491	102457	1	Buff		cdm-only:CooldownSetSpell		api	Avenger's Shield increases the damage of your next Shield of the Righteous by 20% for each target hit by Avenger's Shield, stacking up to 5 times, and increases its radius by 6 yds.
Paladin	Protection	66	Cavalier	230332	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		81605	102592	1					api	Divine Steed now has 2 charges.
Paladin	Protection	66	Consecrated Ground	204054	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		81543	102518	1					api	Your Consecration is 15% larger, and enemies within it have 50% reduced movement speed.
Paladin	Protection	66	Consecration in Flame	379022	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81485	102450	2					api	Consecration lasts 2 sec longer and its damage is increased by 20%.
Paladin	Protection	66	Crusader's Judgment	204023	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81612	102600	1					api	Judgment now has 2 charges, and Grand Crusader now also reduces the cooldown of Judgment by 3 sec.
Paladin	Protection	66	Crusader's Resolve	380188	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81493	102460	1					api	Enemies hit by Avenger's Shield deal 10% reduced melee damage to you for 10 sec.
Paladin	Protection	66	Divine Exaction	1260429	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Templar	109745	136003	1					api	Divine Toll casts 2 additional times on your target at 150% effectiveness.
Paladin	Protection	66	Divine Guidance	433106	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Lightsmith	95235	117884	1	Buff		cdm-only:CooldownSetSpell		api	For each Holy Power ability cast, your next Consecration deals 1,140 damage or healing immediately, split across all enemies and allies.
Paladin	Protection	66	Divine Hammer	432929	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Templar	109747	136005	1	Buff		cdm-only:CooldownSetSpell		api	Divine Toll summons Divine Hammers that spin around you for 8 sec.\n\nDivine Hammer\nStrikes all enemies nearby for 50 Holy damage every 2 sec. Deals reduced damage beyond 8 targets.
Paladin	Protection	66	Divine Inspiration	432964	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Lightsmith	95231	117877	1					api	Your spells and abilities have a chance to manifest a Holy Armament for a nearby ally.
Paladin	Protection	66	Divine Purpose	223817	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		93192	128244	1	Buff		cdm-only:CooldownSetSpell		api	Holy Power spending abilities have a 15% chance to make your next Holy Power spending ability free and deal 15% increased damage and healing.
Paladin	Protection	66	Divine Reach	469476	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		93168	115447	1					api	The radius of your auras is increased by 20 yds.
Paladin	Protection	66	Divine Resonance	386738	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		81479	102443	1					api	After casting Holy Prism, Holy Armament, or Divine Toll, you instantly cast Holy Shock every 5 sec for 15 sec.
Paladin	Protection	66	Divine Spurs	469409	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		103857	128253	1					api	Divine Steed's cooldown is reduced by 20%, but its duration is reduced by 40%.
Paladin	Protection	66	Empyreal Ward	387791	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		103859	128255	1					api	Lay on Hands grants the target 30% increased armor for 8 sec and now ignores healing reduction effects.
Paladin	Protection	66	Empyrean Authority	1246481	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81497	102466	1					api	Guardian of Ancient Kings has 1 additional charge.
Paladin	Protection	66	Endless Wrath	432615	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Templar	95185	117820	1					api	Empyrean Hammer has a 10% increased chance to critically strike.
Paladin	Protection	66	Eye for an Eye	469309	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		81628	102620	1					api	Melee and ranged attackers receive 133 Holy damage each time they strike you during Divine Protection and Divine Shield.
Paladin	Protection	66	Faith's Armor	406101	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		81495	102464	1					api	Word of Glory grants 20% bonus armor for 4.5 sec.
Paladin	Protection	66	Fear No Evil	1265541	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		109997	136485	1					api	Fear duration on you reduced by 20%. This effect is increased to 60% during Avenging Wrath.
Paladin	Protection	66	Ferren Marcus's Fervor	378762	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81482	102446	2					api	Avenger's Shield deals 10% increased damage to its primary target.
Paladin	Protection	66	Final Stand	204077	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81504	102473	1					api	During Divine Shield, all targets within 15 yds are taunted.
Paladin	Protection	66	Fist of Justice	234299	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		109999	136487	1					api	Hammer of Justice's cooldown is reduced by 15 sec.
Paladin	Protection	66	Focused Enmity	378845	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81472	102435	1					api	When Avenger's Shield strikes a single enemy, it deals 100% additional Holy damage.
Paladin	Protection	66	Forewarning	432804	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Lightsmith	95231	117876	1					api	The cooldown of Holy Armaments is reduced by 20%.
Paladin	Protection	66	Gift of the Golden Val'kyr	378279	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81484	102449	1					api	Each enemy hit by Avenger's Shield reduces the remaining cooldown on Guardian of Ancient Kings by 1.0 sec.\n\nWhen you drop below 30% health, you become infused with Guardian of Ancient Kings for 4 sec. This cannot occur again for 45 sec.
Paladin	Protection	66	Glory of the Vanguard	1267203	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		110418	137022	1	Buff		talent-passive:TraitNodeEntry;cdm-only:CooldownSetSpell		api	Judgment has a chance to grant you Vanguard, causing your next Avenger's Shield to leave an echoing bolt of light in a line between you and the initial target, piercing any enemies for 105 Holy damage.
Paladin	Protection	66	Golden Path	377128	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		103856	128252	1					api	Consecration heals you and 5 allies within it for 2 every 0.9 sec.
Paladin	Protection	66	Grand Crusader	85043	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		81487	102453	1					api	When you avoid a melee attack or use Crusader Strike, you have a 15% chance to reset the remaining cooldown on Avenger's Shield.
Paladin	Protection	66	Greater Judgment	231663	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		81603	102590	1					api	Judgment causes the target to take 20% increased damage from your next Holy Power ability.\n\nMultiple applications may overlap.
