class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Shaman	Elemental	262	Hex	51514	talent-active	TraitNodeEntry	true	30	Rotational	class		103623	127903	1	Buff/Utility	Class 3 (Tag)	class-baseline:SkillLineAbility:924;cdm-only:CooldownSetSpell		api	Transforms the enemy into a frog for 1 min. While hexed, the victim is incapacitated, and cannot attack or cast spells. Damage may cancel the effect. Limit 1. Only works on Humanoids and Beasts.
Shaman	Elemental	262	Wind Shear	57994	talent-active	TraitNodeEntry	true	12	Rotational	class		103615	127892	1	Utility	Interrupt	cdm-only:CooldownSetSpell		api	Disrupts the target's concentration with a burst of wind, interrupting spellcasting and preventing any spell in that school from being cast for 4 sec.
Shaman	Elemental	262	Totemic Projection	108287	talent-active	TraitNodeEntry	true	10	Rotational	class		109386	135590	1	Utility	Class 7 (Raid Defensive)	cdm-only:CooldownSetSpell		api	Relocates your active totems to the specified location.
Shaman	Elemental	262	Voltaic Blaze	470057	talent-active	TraitNodeEntry	true	10	Rotational	spec		81007	101883	1					api	Instantly shocks the target and 5 enemies within 10 yds with blazing thunder, applying Flame Shock and dealing 1,511 Nature damage. Always critically strikes.\n\nGenerates 1 stack of Maelstrom Weapon.
Shaman	Elemental	262	Cleanse Spirit	51886	talent-active	TraitNodeEntry	true	8	Rotational	class		103608	127884	1	Utility	Class 6 (Dispel)	cdm-only:CooldownSetSpell		api	Removes all Curse effects from a friendly target.
Shaman	Elemental	262	Chain Heal	1064	talent-active	TraitNodeEntry	true	0	Rotational	class		103588	127861	1		Self-Heal 2			api	Heals the friendly target for 875, then jumps up to 20 yards to heal the 3 most injured nearby allies. Healing is reduced by 30% with each jump.
Shaman	Elemental	262	Chain Lightning	188443	talent-active	TraitNodeEntry	true	0	Rotational	class		103583	127856	1	Essential	Rotational 4	cdm-only:CooldownSetSpell		api	Hurls a lightning bolt at the enemy, dealing 278 Nature damage and then jumping to additional nearby enemies. Affects 3 total targets
Shaman	Elemental	262	Earth Shield	974	talent-active	TraitNodeEntry	true	0	Rotational	class		103596	127871	1		Self-Heal 4 (Emergency/Overflow)			api	Protects the target with an earthen shield, increasing your healing on them by 20% and healing them for 332 when they take damage. This heal can only occur once every 3 sec. Maximum 9 charges.\n\nEarth Shield can only be placed on one target at a time. Only one Elemental Shield can be active on the Shaman.
Shaman	Elemental	262	Flametongue Weapon	318038	talent-active	TraitNodeEntry	true	0	Rotational	spec		81004	101879	1					api	Imbue your weapon with the element of Fire for 1 hour, increasing the damage of your Fire spells by 5.0%.
Shaman	Elemental	262	Frost Shock	196840	talent-active	TraitNodeEntry	true	0	Rotational	class		109492	135718	1	Buff/Essential		cdm-only:CooldownSetSpell		api	Chills the target with frost, causing 279 Frost damage and reducing the target's movement speed by 50% for 6 sec.
Shaman	Elemental	262	Healing Stream Totem	5394	talent-active	TraitNodeEntry	true	0	Rotational	class		103590	127863	1	Buff/Utility	Self-Heal 3 (Overflow)	cdm-only:CooldownSetSpell		api	Summons a totem at your feet for 15 sec that heals an injured party or raid member within 40 yards for 254 every 1.8 sec.\n\nIf you already know Healing Stream Totem, instead gain 1 additional charge of Healing Stream Totem.
Shaman	Elemental	262	Lava Burst	51505	talent-active	TraitNodeEntry	true	0	Rotational	class		103598	127873	1	Essential	Rotational 2	cdm-only:CooldownSetSpell		api	Hurls molten lava at the target, dealing 525 Fire damage. Lava Burst will always critically strike if the target is affected by Flame Shock and its damage is increased by your critical strike chance.
Shaman	Elemental	262	Poison Cleansing Totem	383013	talent-choice	TraitNodeEntry	true	120	Cooldown	class		103599	136567	1	Buff/Utility		cdm-only:CooldownSetSpell		api	Summons a totem at your feet that removes all Poison effects from a nearby party or raid member within 30 yards every 1.5 sec for 6 sec.
Shaman	Elemental	262	Spirit Walk	58875	talent-choice	TraitNodeEntry	true	60	Cooldown	class		103591	127865	1	Buff/Utility	Movement Ability 2	cdm-only:CooldownSetSpell		api	Removes all movement impairing effects and increases your movement speed by 60% for 8 sec.
Shaman	Elemental	262	Tremor Totem	8143	talent-choice	TraitNodeEntry	true	60	Cooldown	class		103599	127874	1	Buff/Utility	Class 2 (CC)	cdm-only:CooldownSetSpell		api	Summons a totem at your feet that shakes the ground around it for 10 sec, removing Fear, Charm and Sleep effects from party and raid members within 30 yards.
Shaman	Elemental	262	Gust of Wind	192063	talent-choice	TraitNodeEntry	true	20	Rotational	class		103591	127864	1	Utility		cdm-only:CooldownSetSpell		api	A gust of wind hurls you forward.
Shaman	Elemental	262	Greater Purge	378773	talent-choice	TraitNodeEntry	true	12	Rotational	class		103624	127904	1	Utility		cdm-only:CooldownSetSpell		api	Purges the enemy target, removing 2 beneficial Magic effects.
Shaman	Elemental	262	Earth Shock	8042	talent-choice	TraitNodeEntry	true	0	Rotational	spec		80984	101854	1	Essential		cdm-only:CooldownSetSpell		api	Instantly shocks the target with concussive force, causing 3,011 Nature damage.
Shaman	Elemental	262	Earthquake	462620	talent-choice	TraitNodeEntry	true	0	Rotational	spec		80985	101855	1	Buff/Essential		talent-choice:TraitNodeEntry;class-baseline:SkillLineAbility:924;cdm-only:CooldownSetSpell		api	Causes the earth within 8 yards of your target to tremble and break, dealing 1,433 Nature damage over 6 sec and has a 5% chance to knock the enemy down. Multiple uses of Earthquake may overlap.\n\nThis spell is cast at your target.
Shaman	Elemental	262	Elemental Blast	117014	talent-choice	TraitNodeEntry	true	0	Rotational	spec		80984	127924	1	Essential		cdm-only:CooldownSetSpell		api	Harnesses the raw power of the elements, dealing 780 Elemental damage and increasing your Critical Strike or Haste by 3% or Mastery by 6% for 10 sec.
Shaman	Elemental	262	Purge	370	talent-choice	TraitNodeEntry	true	0	Rotational	class		103624	127905	1		Class 5 (Purge)			api	Purges the enemy target, removing 1 beneficial Magic effect.
Shaman	Elemental	262	Thunderstrike Ward	462757	talent-choice	TraitNodeEntry	true	0	Rotational	spec		103631	135716	1					api	Imbue your shield with the element of Lightning for 1 hour, giving Lightning Bolt and Chain Lightning a chance to call down 2 Thunderstrikes on your target for 271 Nature damage.
Shaman	Elemental	262	Astral Recall	556	class-baseline	SkillLineAbility:924	true	600	Cooldown						Essential		cdm-only:CooldownSetSpell		api	Yanks you through the twisting nether back to your inn. Speak to an Innkeeper in a different place to change your home location.
Shaman	Elemental	262	Bloodlust	2825	class-baseline	SkillLineAbility:924	true	300	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Increases haste by 30% for all party and raid members for 40 sec.\n\nAllies receiving this effect will become Sated and unable to benefit from Bloodlust or Time Warp again for 10 min.
Shaman	Elemental	262	Heroism	32182	class-baseline	SkillLineAbility:924	true	300	Cooldown						Utility	Class 8 (Lust/BRes)	cdm-only:CooldownSetSpell		api	Increases haste by 30% for all party and raid members for 40 sec.\n\nAllies receiving this effect will become Exhausted and unable to benefit from Heroism or Time Warp again for 10 min.
Shaman	Elemental	262	Earthbind Totem	2484	class-baseline	SkillLineAbility:924	true	30	Rotational						Buff/Utility		cdm-only:CooldownSetSpell		api	Summons a totem at the target location for 20 sec that slows the movement speed of enemies within 10 yards by 50%.
Shaman	Elemental	262	Thunderstorm	51490	class-baseline	SpecializationSpells	true	30	Rotational						Utility	CC 2	cdm-only:CooldownSetSpell		api	Calls down a bolt of lightning, dealing 57 Nature damage to all enemies within 10 yards, reducing their movement speed by 40% for 5 sec, and knocking them away from the Shaman. Usable while stunned.
Shaman	Elemental	262	Flame Shock	470411	class-baseline	SkillLineAbility:924	true	6	Rotational						Essential/Other	Rotational 3	cdm-only:CooldownSetSpell		api	Sears the target with fire, causing 86 Volcanic damage and then an additional 511 Volcanic damage over 18 sec.\n\nFlame Shock can be applied to a maximum of 6 targets.\n\nIf Flame Shock is dispelled, a volcanic eruption wells up beneath the dispeller, exploding for 12,065 Volcanic damage and knocking them into the air.
Shaman	Elemental	262	Ancestral Guidance	114911	class-baseline	SkillLineAbility:924	true	0	Rotational										api	For the next 10 sec, 25% of your healing done and 25% of your damage done is converted to healing on up to 3 nearby injured party or raid members, up to 6,110 healing to each target per second.
Shaman	Elemental	262	Ancestral Spirit	2008	class-baseline	SkillLineAbility:924	true	0	Rotational							Res			api	Returns the spirit to the body, restoring a dead target to life with 35% of maximum health and mana. Cannot be cast when in combat.
Shaman	Elemental	262	Downpour	207778	class-baseline	SkillLineAbility:924	true	0	Rotational										api	A burst of water at your Healing Rain's location heals up to 5 injured allies within 12 yards for 1,247.
Shaman	Elemental	262	Fae Transfusion	328930	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Transfer the life force of up to 4 enemies in the targeted area, dealing 2,648 Nature damage evenly split to each enemy target over 2.7 sec. \n\nPressing Fae Transfusion again within 20 sec will release 60% of all damage from Fae Transfusion, healing up to 4 allies within 20 yds.
Shaman	Elemental	262	Far Sight	6196	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Changes your viewpoint to the targeted location for 1 min.
Shaman	Elemental	262	Flametongue Attack	10444	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Imbue your weapon with the element of Fire for 1 hour, increasing the damage of your Fire spells by 5.0%.
Shaman	Elemental	262	Ghost Wolf	2645	class-baseline	SkillLineAbility:924	true	0	Rotational						Buff	Movement Ability	cdm-only:CooldownSetSpell		api	Turn into a Ghost Wolf, increasing movement speed by 30% and preventing movement speed from being reduced below 100%.
Shaman	Elemental	262	Healing Surge	8004	class-baseline	SkillLineAbility:924	true	0	Rotational							Self-Heal 1			api	A quick surge of healing energy that restores 4,164 of a friendly target's health.
Shaman	Elemental	262	Lightning Bolt	188196	class-baseline	SkillLineAbility:924	true	0	Rotational						Essential	Rotational 1	cdm-only:CooldownSetSpell		api	Hurls a bolt of lightning at the target, dealing 502 Nature damage.
Shaman	Elemental	262	Lightning Shield	192106	class-baseline	SkillLineAbility:924	true	0	Rotational						Buff		cdm-only:CooldownSetSpell		api	Surround yourself with a shield of lightning for 1 hour.\n\nMelee attackers have a 100% chance to suffer 82 Nature damage.\n\nOnly one Elemental Shield can be active on the Shaman at a time.
Shaman	Elemental	262	Primal Strike	73899	class-baseline	SkillLineAbility:924	true	0	Rotational										api	An instant weapon strike that causes 11 Physical damage.
Shaman	Elemental	262	Primordial Wave	327163	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Blast your target with a Primordial Wave, dealing 241 Shadow damage and apply Flame Shock to an enemy, or heal an ally for 248.\n\nYour next Healing Wave will also hit all targets affected by your Riptide for 150% of normal damage.
Shaman	Elemental	262	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Shaman	Elemental	262	Skyfury	462854	class-baseline	SkillLineAbility:924	true	0	Rotational							Buff			api	Harness the fury of the Windlord to grant a target ally 2% Mastery and empower their auto attacks to have a 20% chance to instantly strike again for 1 hour.\n\nIf the target is in your party or raid, all party and raid members will be affected.
Shaman	Elemental	262	Stormstrike	32175	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Energizes both your weapons with lightning and delivers a massive blow to your target, dealing a total of 114 Physical damage.
Shaman	Elemental	262	Stormstrike Off-Hand	32176	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Energizes both your weapons with lightning and delivers a massive blow to your target, dealing a total of 114 Physical damage.
Shaman	Elemental	262	Surge of Earth	320747	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Consume up to 3 charges of Earth Shield to heal up to 3 allies near your Earth Shield target for 321 per charge consumed.
Shaman	Elemental	262	Water Walking	546	class-baseline	SkillLineAbility:924	true	0	Rotational						Buff		cdm-only:CooldownSetSpell		api	Allows the friendly target to walk across water for 10 min. Damage will cancel the effect.
Shaman	Elemental	262	Windfury Attack	25504	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Imbue your main-hand weapon with the element of Wind for 1 hour. Each main-hand attack has a 15% chance to trigger two extra attacks, dealing 9 Physical damage each.
Shaman	Elemental	262	Windlash	114089	class-baseline	SkillLineAbility:924	true	0	Rotational										api	A massive gust of air that deals 416 Physical damage.
Shaman	Elemental	262	Windlash Off-Hand	114093	class-baseline	SkillLineAbility:924	true	0	Rotational										api	A massive gust of air that deals 416 Physical damage.
Shaman	Elemental	262	Windstrike	115356	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Hurl a staggering blast of wind at an enemy, dealing a total of 123 Physical damage, bypassing armor.
Shaman	Elemental	262	Windstrike Off-Hand	115360	class-baseline	SkillLineAbility:924	true	0	Rotational										api	Hurl a staggering blast of wind at an enemy, dealing a total of 124 Physical damage, bypassing armor.
Shaman	Elemental	262	Burrow	409293	pvp-talent	PvpTalent	true	120	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Burrow beneath the ground, becoming unattackable, removing movement impairing effects, and increasing your movement speed by 50% for 5 sec.\n\nWhen the effect ends, enemies within 6 yards are knocked in the air and take 2,508 Physical damage.
Shaman	Elemental	262	Static Field Totem	355580	pvp-talent	PvpTalent	true	90	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Summons a totem with 4% of your health at the target location for 6 sec that forms a circuit of electricity that enemies cannot pass through.
Shaman	Elemental	262	Counterstrike Totem	204331	pvp-talent	PvpTalent	true	45	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Summons a totem at your feet for 15 sec.\n\nWhenever enemies within 20 yards of the totem deal direct damage, the totem will deal 100% of the damage dealt back to attacker.
Shaman	Elemental	262	Lightning Lasso	305483	pvp-talent	PvpTalent	true	45	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Grips the target in lightning, stunning and dealing 14,630 Nature damage over 5 sec while the target is lassoed. Can move while channeling.
Shaman	Elemental	262	Grounding Totem	204336	pvp-talent	PvpTalent	true	30	Rotational						Buff/Utility		cdm-only:CooldownSetSpell		api	Summons a totem at your feet that will redirect all harmful spells cast within 30 yards on a nearby party or raid member to itself. Will not redirect area of effect spells. Lasts 3 sec.
Shaman	Elemental	262	Electrocute	206642	pvp-talent	PvpTalent	false	0	Rotational										api	When you successfully Purge a beneficial effect, the enemy suffers 2,154 Nature damage over 3 sec.
Shaman	Elemental	262	Shamanism	193876	pvp-talent	PvpTalent	false	0	Rotational										api	Your Heroism spell now has a 60 sec cooldown, but increases Haste by 15%, and only affects you and your friendly target when cast for 10 sec.\n\nIn addition, Heroism is no longer affected by Exhaustion.
Shaman	Elemental	262	Storm Conduit	1217092	pvp-talent	PvpTalent	false	0	Rotational										api	Casting Lightning Bolt or Chain Lightning reduces the cooldown of Astral Shift, Gust of Wind, Wind Shear, and Nature Totems by 1.0 sec.\n\nInterrupt duration reduced by 65% on Lightning Bolt and Chain Lightning casts.
Shaman	Elemental	262	Totem of Wrath	460697	pvp-talent	PvpTalent	false	0	Rotational						Buff		cdm-only:CooldownSetSpell		api	Stormkeeper summons a totem at your feet for 15 sec that increases the critical effect of damage and healing spells of all nearby allies within 40 yards by 15% for 15 sec.
Shaman	Elemental	262	Aftershock	273221	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81000	101873	1					api	Earth Shock, Elemental Blast, and Earthquake have a 25% chance to refund all Maelstrom spent.
Shaman	Elemental	262	Amped Up	1269360	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103638	127919	1					api	Increases your haste by 3%.
Shaman	Elemental	262	Ancestral Influence	1270446	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Farseer	109732	135990	1					api	Your Intellect is increased by 1.0% for each Ancestor active.
Shaman	Elemental	262	Ancestral Wolf Affinity	382197	talent-passive	TraitNodeEntry	false	0	Rotational	class		103610	127886	1					api	Cleanse Spirit, Wind Shear, Purge, and totem casts no longer cancel Ghost Wolf.
Shaman	Elemental	262	Ancient Fellowship	443423	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Farseer	94862	123632	1					api	Ancestors have a 20% chance to call another Ancestor for 8 sec when they depart.
Shaman	Elemental	262	Arc Discharge	455096	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Stormbringer	94885	117482	1					api	Tempest causes your next Chain Lightning to be instant cast, deal 40% increased damage, and cast an additional time.\n\nCan accumulate up to 2 charges.
Shaman	Elemental	262	Arctic Snowstorm	462764	talent-passive	TraitNodeEntry	false	0	Rotational	class		109493	135717	1					api	Enemies within 10 yds of your Frost Shock are snared by 30%.
Shaman	Elemental	262	Ascending Air	462791	talent-passive	TraitNodeEntry	false	0	Rotational	class		103607	127883	1					api	Wind Rush Totem's cooldown is reduced by 30 sec and its movement speed effect lasts an additional 2 sec.
Shaman	Elemental	262	Astral Bulwark	377933	talent-passive	TraitNodeEntry	false	0	Rotational	class		103611	127887	1					api	Astral Shift reduces damage taken by an additional 20%.
Shaman	Elemental	262	Awakening Storms	455129	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Stormbringer	94867	117464	1					api	Stormstrike has a small chance to upgrade your next Lightning Bolt to Tempest.
Shaman	Elemental	262	Brimming with Life	381689	talent-passive	TraitNodeEntry	false	0	Rotational	class		103582	127855	2	Buff		cdm-only:CooldownSetSpell		api	Stamina increased by 8%.\n\nWhile you are at full health, Reincarnation cools down 50% faster.
Shaman	Elemental	262	Call of Fire	378255	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80992	101864	1	Other		cdm-only:CooldownSetSpell		api	Ascendance summons a Greater Fire Elemental to rain destruction on your enemies for 20 sec. \n\nWhile the Fire Elemental is active, Flame Shock deals damage 33% faster, and newly applied Flame Shocks last 100% longer.
Shaman	Elemental	262	Call of the Ancestors	443450	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Farseer	94888	117485	1	Buff		cdm-only:CooldownSetSpell		api	Unleash Life calls an Ancestor to your side for 12 sec.\n\nWhenever you cast a healing or damaging spell, the Ancestor will cast a similar spell.
Shaman	Elemental	262	Charged Conduit	468625	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80991	101862	1					api	Increases the duration of Lightning Rod by 4 sec and its damage bonus by 25%.
Shaman	Elemental	262	Conductive Energy	455123	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Stormbringer	94868	117465	1					api	Gain the effects of the Lightning Rod talent:\n\n Lightning Rod\nLightning Bolt and Chain Lightning make your target a Lightning Rod for 8 sec.\n \nLightning Rods take 10% of all damage you deal with Lightning Bolt and Chain Lightning.
Shaman	Elemental	262	Crackling Fury	1269215	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103632	127914	2					api	Voltaic Blaze's cooldown is reduced by 3 sec and its instant damage is increased by 50%.
Shaman	Elemental	262	Descending Skies	1264688	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Stormbringer	109727	135985	1					api	Casting Ascendance upgrades your next Lightning Bolt to Tempest.
Shaman	Elemental	262	Earthen Communion	443441	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Farseer	94858	123631	1					api	Earth Shield has an additional 3 charges and heals you for 25% more.
Shaman	Elemental	262	Earthen Rage	170374	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81010	101887	1					api	Your damaging spells incite the earth around you to come to your aid for 6 sec, repeatedly dealing 160 Nature damage to your most recently attacked target.
Shaman	Elemental	262	Earthshatter	468626	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80995	101867	1					api	Increases Earth Shock and Earthquake damage by 8% and the stat bonuses granted by Elemental Blast by 25%.
Shaman	Elemental	262	Echo Chamber	382032	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81015	101892	1					api	Increases the damage dealt by your Elemental Overloads by 25%.
Shaman	Elemental	262	Echo of the Elements	333919	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80981	101850	1					api	Lava Burst has an additional charge.
Shaman	Elemental	262	Electroshock	454022	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Stormbringer	94863	128226	1	Buff		cdm-only:CooldownSetSpell		api	Tempest increases your movement speed by 20% for 5 sec.
Shaman	Elemental	262	Elemental Fury	60188	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80983	101853	1					api	Your damaging critical strikes deal 250% damage instead of the usual 200%.
Shaman	Elemental	262	Elemental Orbit	383010	talent-passive	TraitNodeEntry	false	0	Rotational	class		103602	127877	1					api	Increases the number of Elemental Shields you can have active on yourself by 1.\n\nYou can have Earth Shield on yourself and one ally at the same time.
Shaman	Elemental	262	Elemental Resistance	462368	talent-passive	TraitNodeEntry	false	0	Rotational	class		103601	127876	1					api	Healing from Healing Stream Totem reduces Fire, Frost, and Nature damage taken by 6% for 3 sec.
Shaman	Elemental	262	Elemental Resonance	1258895	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103631	127913	1					api	All Elemental damage increased by 3%.
Shaman	Elemental	262	Elemental Reverb	443418	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Farseer	94869	117466	1					api	Lava Burst gains an additional charge and deals 10% increased damage.
Shaman	Elemental	262	Elemental Unity	462866	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103633	127915	1					api	While a Fire Elemental is active, your Fire damage dealt is increased by 6%.\n\nWhile a Storm Elemental is active, your Nature damage dealt is increased by 6%.
Shaman	Elemental	262	Elemental Warding	381650	talent-passive	TraitNodeEntry	false	0	Rotational	class		103586	127859	1					api	Reduces all magic damage taken by 8%.
Shaman	Elemental	262	Encasing Cold	462762	talent-passive	TraitNodeEntry	false	0	Rotational	class		109493	135719	1	Buff		cdm-only:CooldownSetSpell		api	Increases the cooldown of Frost Shock by 15 sec, but Frost Shock now freezes targets in place for 4 sec.
Shaman	Elemental	262	Enhanced Imbues	462796	talent-passive	TraitNodeEntry	false	0	Rotational	class		103606	127881	1					api	The effects of your weapon and shield imbues are increased by 30%.
Shaman	Elemental	262	Everlasting Elements	462867	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103634	127916	1					api	Increases the duration of your Elementals by 20%.
Shaman	Elemental	262	Eye of the Storm	381708	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81003	101877	1					api	Reduces the Maelstrom cost of Earth Shock and Earthquake by 5.\n\nReduces the Maelstrom cost of Elemental Blast by 10.
Shaman	Elemental	262	Feedback Loop	1270061	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110402	136974	1			talent-passive:TraitNodeEntry		api	Elemental Overload damage increased by 35%.
Shaman	Elemental	262	Final Calling	443446	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Farseer	94875	117472	1					api	When an Ancestor departs, they cast Hydrobubble on a nearby injured ally.\n\n Hydrobubble\nSurrounds your target in a protective water bubble for 15 sec.\n\nThe shield absorbs the next 1,795 incoming damage, but the absorb amount decays fully over its duration.
Shaman	Elemental	262	Fire and Ice	382886	talent-passive	TraitNodeEntry	false	0	Rotational	class		103605	127880	1					api	Increases all Fire and Frost damage you deal by 3%.
Shaman	Elemental	262	First Ascendant	462440	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103640	127921	1					api	The cooldown of Ascendance is reduced by 60 sec.
Shaman	Elemental	262	Flames of the Cauldron	378266	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103630	127912	1					api	Reduces the cooldown of Flame Shock and Voltaic Blaze by 1.5 sec.\n\nFlame Shock deals damage 15% faster.
Shaman	Elemental	262	Flames of the Firelord	381784	talent-passive	TraitNodeEntry	false	0	Rotational	spec		103641	127922	1					api	Flame Shock damage increased by 100%.
Shaman	Elemental	262	Flash of Lightning	381936	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80990	101861	1					api	Increases the critical strike chance of Lightning Bolt and Chain Lightning by 10%.
Shaman	Elemental	262	Fury of the Storms	191717	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80998	101871	1	Other		cdm-only:CooldownSetSpell		api	Casting Stormkeeper summons a Greater Storm Elemental to hurl gusts of wind at your enemies for 10 sec.
Shaman	Elemental	262	Fusion of Elements	462840	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80993	101865	1					api	Consuming Power of the Maelstrom additionally fires an Elemental Blast at your target at 40% effectiveness.
Shaman	Elemental	262	Graceful Spirit	192088	talent-passive	TraitNodeEntry	false	0	Rotational	class		103626	127908	1					api	Reduces the cooldown of Spiritwalker's Grace by 30 sec and increases your movement speed by 20% while it is active.
Shaman	Elemental	262	Heed My Call	443444	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Farseer	94884	117481	1					api	Ancestors last an additional 4 sec.
Shaman	Elemental	262	Herald of the Storms	468571	talent-passive	TraitNodeEntry	false	0	Rotational	spec		80998	128223	1					api	Reduces the cooldown of Stormkeeper by 15 sec.
