class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Paladin	Retribution	70	Intercession	391054	class-baseline	SkillLineAbility:800	true	600	Cooldown						Utility	Class 8 (Lust/BRes)	cdm-only:CooldownSetSpell		api	Petition the Light on the behalf of a fallen ally, restoring spirit to body and allowing them to reenter battle with 60% health and at least 20% mana.
Paladin	Retribution	70	Divine Shield	642	class-baseline	SkillLineAbility:800	true	300	Cooldown						Buff/Utility	Immune/Spell Immune/Movement	cdm-only:CooldownSetSpell		api	Grants immunity to all damage, harmful effects, knockbacks and forced movement effects for 8 sec. \n\nCannot be used if you have Forbearance. Causes Forbearance for 30 sec.
Paladin	Retribution	70	Jailer's Judgment	162056	class-baseline	SkillLineAbility:800	true	180	Cooldown										api	Stuns the target Player for 6 sec. If the judgment holds for 6 sec, the enemy will be instantly teleported to your jail. Can only be used while in Ashran.
Paladin	Retribution	70	Tyr's Deliverance	200652	class-baseline	SkillLineAbility:800	true	90	Cooldown										api	Releases the Light within yourself, healing 5 injured allies instantly and an injured ally every 0.9 sec within 40 yds for 133.\n\nAllies healed also receive 10% increased healing from your Holy Light, Flash of Light, and Holy Shock spells for 12 sec.
Paladin	Retribution	70	Divine Protection	403876	class-baseline	SpecializationSpells	true	60	Cooldown						Buff/Utility	Personal Defensive 1	cdm-only:CooldownSetSpell		api	Reduces all damage you take by 20% for 8 sec. Usable while stunned.
Paladin	Retribution	70	Eye of Tyr	209202	class-baseline	SkillLineAbility:800	true	60	Cooldown										api	Releases a blinding flash from Truthguard, causing 19 Holy damage to all nearby enemies within 8 yds and reducing all damage they deal to you by 25% for 9 sec.
Paladin	Retribution	70	Hammer of Justice	853	class-baseline	SkillLineAbility:800	true	45	Cooldown						Utility	CC	cdm-only:CooldownSetSpell		api	Stuns the target for 6 sec.
Paladin	Retribution	70	Holy Prism	114852	class-baseline	SkillLineAbility:800	true	20	Rotational										api	Fires a beam of light that scatters to strike a clump of targets. \n\nIf the beam is aimed at an enemy target, it deals 2,470 Holy damage and radiates 2,610 healing to 5 allies within 30 yds.\n\nIf the beam is aimed at a friendly target, it heals for 5,886 and radiates 929 Holy damage to 5 enemies within 30 yds.\n\nGenerates 3 Holy Power.
Paladin	Retribution	70	Contemplation	121183	class-baseline	SkillLineAbility:800	true	8	Rotational										api	Allows you a moment of peace as you kneel in quiet contemplation to ponder the nature of the Light.
Paladin	Retribution	70	Shield of the Righteous	53600	class-baseline	SkillLineAbility:800	true	1	Rotational										api	Slams enemies in front of you with your shield, causing 33 Holy damage, and increasing your Armor by 608 for 4.5 sec.
Paladin	Retribution	70	Ancient Fury	86704	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Unleash the fury of ancient kings, causing 10 Holy damage per application of Ancient Power, divided evenly among all targets within 10 yards.
Paladin	Retribution	70	Ardent Defender	66235	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Reduces all damage you take by 30% for 12 sec.\n\nWhile Ardent Defender is active, the next attack that would otherwise kill you will instead bring you to 20% of your maximum health.
Paladin	Retribution	70	Beacon of Light	53652	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Wrap a single ally in holy energy, causing your direct healing on other party or raid members to also heal that ally for 10% of the amount healed.
Paladin	Retribution	70	Consecration	81297	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Deals 1 Holy damage every 0.9 sec to enemies within 8 yards.
Paladin	Retribution	70	Crusader Aura	32223	class-baseline	SkillLineAbility:800	true	0	Rotational							Stance 1			api	Increases mounted speed by 20% for all party and raid members within 40 yds.
Paladin	Retribution	70	Crusader Strike	35395	class-baseline	SkillLineAbility:800	true	0	Rotational						Essential	Rotational 2	cdm-only:CooldownSetSpell		api	Strike the target for 49 Physical damage.\n\nGenerates 1 Holy Power.
Paladin	Retribution	70	Crusader's Direhorn	290608	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Crusader's Direhorn, which serves as a mount.
Paladin	Retribution	70	Devotion Aura	465	class-baseline	SkillLineAbility:800	true	0	Rotational							Stance 2			api	Party and raid members within 40 yds are bolstered by their devotion, reducing damage taken by 3%.
Paladin	Retribution	70	Earthen Ordinant's Ramolith	453785	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons the Earthen Ordinant's Ramolith, which serves as a mount.
Paladin	Retribution	70	Flash of Light	19750	class-baseline	SkillLineAbility:800	true	0	Rotational							Self-Heal 1			api	Quickly heal a friendly target for 1,187.
Paladin	Retribution	70	Hammer of Wrath	24275	class-baseline	SkillLineAbility:800	true	0	Rotational								talent-passive:TraitNodeEntry		api	Hurls a divine hammer that strikes an enemy for 76 Holy damage.\n\nGenerates 1 Holy Power.
Paladin	Retribution	70	Hand of Reckoning	62124	class-baseline	SkillLineAbility:800	true	0	Rotational							Taunt/Quick Access			api	Commands the attention of an enemy target, forcing them to attack you and increasing the threat you generate against them by 800% for 6 sec.
Paladin	Retribution	70	Holy Shock	25912	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Triggers a burst of Light on the target, dealing 817 Holy damage to an enemy, or 4,229 healing to an ally.\n\nGenerates 1 Holy Power.
Paladin	Retribution	70	Judgment	20271	class-baseline	SkillLineAbility:800	true	0	Rotational						Essential	Rotational 3	cdm-only:CooldownSetSpell		api	Judges the target, dealing 380 Holy damage.
Paladin	Retribution	70	Light of the Ancient Kings	86678	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Heals the target of your heals for 30% of the amount healed.
Paladin	Retribution	70	Light's Hammer	114919	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Hurls a Light-infused hammer to the ground, dealing 77 Holy damage to nearby enemies and healing up to 6 nearby allies for 179, every 2 sec for 14 sec.
Paladin	Retribution	70	Protector of the Innocent	94289	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Casting a targeted heal on any target, except yourself, also heals you for 20.
Paladin	Retribution	70	Redemption	7328	class-baseline	SkillLineAbility:800	true	0	Rotational							Res			api	Brings a dead ally back to life with 35% of maximum health and mana. Cannot be cast when in combat.
Paladin	Retribution	70	Retribution Aura	183435	class-baseline	SkillLineAbility:800	true	0	Rotational										api	When any party or raid member within 40 yds takes more than 30% of their health in damage in a single hit, each member gains 5% increased damage and healing, decaying over 30 sec. This cannot occur within 30 sec of the aura being applied.
Paladin	Retribution	70	Sense Undead	5502	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Shows the location of all nearby undead on the minimap until cancelled. Only one form of tracking can be active at a time.
Paladin	Retribution	70	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Paladin	Retribution	70	Summon Charger	23214	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Charger, which serves as a mount.
Paladin	Retribution	70	Summon Darkforge Ram	270562	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Darkforge Ram, which serves as a mount.
Paladin	Retribution	70	Summon Dawnforge Ram	270564	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Dawnforge Ram, which serves as a mount.
Paladin	Retribution	70	Summon Exarch's Elekk	73629	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons an Exarch's Elekk, which serves as a mount.
Paladin	Retribution	70	Summon Great Exarch's Elekk	73630	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons an Great Exarch's Elekk, which serves as a mount.
Paladin	Retribution	70	Summon Great Sunwalker Kodo	69826	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Great Sunwalker Kodo, which serves as a mount.
Paladin	Retribution	70	Summon Lightforged Ruinstrider	363613	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Lightforged Ruinstrider, which serves as a mount.
Paladin	Retribution	70	Summon Sunwalker Kodo	69820	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Sunwalker Kodo, which serves as a mount.
Paladin	Retribution	70	Summon Thalassian Charger	34767	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Thalassian Charger, which serves as a mount.
Paladin	Retribution	70	Summon Thalassian Warhorse	34769	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Thalassian Warhorse, which serves as a mount.
Paladin	Retribution	70	Summon Warhorse	13819	class-baseline	SkillLineAbility:800	true	0	Rotational										api	Summons a Warhorse, which serves as a mount.
Paladin	Retribution	70	Templar's Verdict	85256	class-baseline	SpecializationSpells	true	0	Rotational						Essential	Rotational 1	cdm-only:CooldownSetSpell		api	Unleashes a powerful weapon strike that deals 61 Holy damage to an enemy target.
Paladin	Retribution	70	Word of Glory	85673	class-baseline	SkillLineAbility:800	true	0	Rotational							Self-Heal 2			api	Calls down the Light to heal a friendly target for 1,606.
Paladin	Retribution	70	Blessing of Sanctuary	210256	pvp-talent	PvpTalent	true	60	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Instantly removes all stun, silence, fear and horror effects from the friendly target and reduces the duration of future such effects by 60% for 5 sec.
Paladin	Retribution	70	Searing Glare	410126	pvp-talent	PvpTalent	true	60	Cooldown										api	Call upon the light to blind enemy players in a 25 yd cone, causing enemies to miss their spells and attacks for 4 sec.
Paladin	Retribution	70	Blessing of Spellwarding	204018	pvp-talent	PvpTalent	true	1.5	Rotational						Utility		cdm-only:CooldownSetSpell		api	Blesses a party or raid member, granting immunity to magical damage and harmful effects for 10 sec.\n\nCannot be used on a target with Forbearance. Causes Forbearance for 30 sec.\n\nShares a cooldown with Blessing of Protection.
Paladin	Retribution	70	Hallowed Ground	216868	pvp-talent	PvpTalent	false	0	Rotational										api	Your Consecration clears and suppresses all snare effects on allies within its area of effect.
Paladin	Retribution	70	Luminescence	556606	pvp-talent	PvpTalent	false	0	Rotational										api	Lightbearer's healing transfer is increased by up to 150% based on your current health. Lower health heals allies for more.
Paladin	Retribution	70	Shining Revelation	936051	pvp-talent	PvpTalent	false	0	Rotational										api	The light reveals all enemies in stealth or invisible to you while under the effects of Divine Shield. This effect lingers for 20 sec after Divine Shield fades.
Paladin	Retribution	70	Spellbreaker	469895	pvp-talent	PvpTalent	false	0	Rotational										api	Eye for an Eye can now also trigger at 100% effectiveness from direct Magic damage.
Paladin	Retribution	70	Spreading the Word	199456	pvp-talent	PvpTalent	false	0	Rotational										api	Your allies affected by your Aura gain an effect after you cast Blessing of Protection or Blessing of Freedom.\n\n Blessing of Protection\nPhysical damage reduced by 30% for 6 sec.\n\n Blessing of Freedom\nCleared of all movement impairing effects.
Paladin	Retribution	70	Ultimate Retribution	355614	pvp-talent	PvpTalent	false	0	Rotational										api	Mark an enemy player for retribution after they kill an ally within your active Aura. If the marked enemy is slain within 12 sec, cast Redemption on the fallen ally.
Paladin	Retribution	70	A Just Reward	469411	talent-passive	TraitNodeEntry	false	0	Rotational	class		103858	128254	2					api	After Cleanse successfully removes an effect from an ally, they are healed for 2,052.
Paladin	Retribution	70	Afterimage	385414	talent-passive	TraitNodeEntry	false	0	Rotational	class		93189	115482	1					api	After you spend 20 Holy Power, your next Word of Glory echoes onto a nearby ally at 30% effectiveness.
Paladin	Retribution	70	Art of War	406064	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81523	102493	1	Buff		cdm-only:CooldownSetSpell		api	Your auto attacks have a 15% chance to reset the cooldown of Blade of Justice.\n\nCritical strikes increase the chance by an additional 10%.
Paladin	Retribution	70	Auras of the Resolute	385633	talent-passive	TraitNodeEntry	false	0	Rotational	class		81600	102587	1					api	Learn Concentration Aura, Devotion Aura, and Crusader Aura:\n\nConcentration Aura:\nInterrupt and Silence effects on party and raid members within 40 yds are 30% shorter. \n\n Devotion Aura:\nParty and raid members within 40 yds are bolstered by their devotion, reducing damage taken by 3%.\n\n Crusader Aura:\nIncreases mounted speed by 20% for all party and raid members within 40 yds.
Paladin	Retribution	70	Aurora	439760	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Herald of the Sun	95069	117666	1					api	After you cast Holy Prism or Divine Toll, gain Divine Purpose.\n\n Divine Purpose\nYour next Holy Power spending ability is free and deals 15% increased damage and healing.
Paladin	Retribution	70	Blade of Vengeance	403826	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81545	102521	1					api	Blade of Justice now hits nearby enemies for 20 Holy damage. \n\nDeals reduced damage beyond 5 targets.
Paladin	Retribution	70	Blades of Light	403664	talent-passive	TraitNodeEntry	false	0	Rotational	spec		93164	115443	2					api	Crusader Strike, Judgment and Blade of Justice deal 10% increased damage.
Paladin	Retribution	70	Blessed Calling	469770	talent-passive	TraitNodeEntry	false	0	Rotational	class		103868	128264	1					api	Allies affected by your Blessings have 15% increased movement speed.
Paladin	Retribution	70	Blessed Champion	403010	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81541	102515	1					api	Crusader Strike and Judgment hit an additional 4 targets but deal 25% reduced damage to secondary targets.
Paladin	Retribution	70	Blessing of An'she	445200	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Herald of the Sun	95071	117668	1	Other		cdm-only:CooldownSetSpell		api	The healing and damage of Holy Shock is increased by 15%.
Paladin	Retribution	70	Blessing of Dawn	183416	talent-passive	TraitNodeEntry	false	0	Rotational	class		93357	115673	1					api	While you are above 85% health, 5% of all damage taken by allies within 20 yds is redirected to you, up to a maximum of 1,527 every 5 sec.
Paladin	Retribution	70	Blessing of Dusk	1241945	talent-passive	TraitNodeEntry	false	0	Rotational	class		103863	128259	1					api	Damage taken reduced by up to 10%, increasing as your health decreases.
Paladin	Retribution	70	Bonds of Fellowship	432992	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95181	117814	1					api	You receive 20% less damage from Blessing of Sacrifice and each time its target takes damage, you gain 4% movement speed up to a maximum of 40%.
Paladin	Retribution	70	Born in Sunlight	1263920	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Herald of the Sun	109749	136007	1					api	Dawnlight's critical strike chance is increased by 15% during Avenging Wrath.
Paladin	Retribution	70	Boundless Judgment	405278	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81533	115021	1					api	Judgment has a 50% increased chance to trigger Mastery: Highlord's Judgment.
Paladin	Retribution	70	Brought to Light	1265549	talent-passive	TraitNodeEntry	false	0	Rotational	class		109998	136486	1					api	Killing an enemy that yields experience or honor causes you to explode with holy energy, healing up to 5 nearby allies and yourself for 218, split evenly among them.
Paladin	Retribution	70	Burn to Ash	446663	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92686	114824	1					api	When Truth's Wake critically strikes, its duration is extended by 2 sec.\n\nYour other damage over time effects deal 30% increased damage to targets affected by Truth's Wake.
Paladin	Retribution	70	Burning Crusade	403026	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92839	115024	1					api	Your damage over time effects deal 10% more damage.
Paladin	Retribution	70	Cavalier	230332	talent-passive	TraitNodeEntry	false	0	Rotational	class		81605	102592	1					api	Divine Steed now has 2 charges.
Paladin	Retribution	70	Consecrated Ground	204054	talent-passive	TraitNodeEntry	false	0	Rotational	class		81543	102518	1					api	Your Consecration is 15% larger, and enemies within it have 50% reduced movement speed.
Paladin	Retribution	70	Crusade	1253598	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109369	135565	1					api	Avenging Wrath now grants you 2% Haste.\n\nEach Holy Power spent during Avenging Wrath increases Haste by an additional 2%, up to 20%.
Paladin	Retribution	70	Crusading Strikes	404542	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109374	136809	1	Other		cdm-only:CooldownSetSpell		api	Crusader Strike replaces your auto-attacks and deals 80 Physical damage.\n\nAuto-attack speed is decreased by 15%.
Paladin	Retribution	70	Dawnlight	431377	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Herald of the Sun	95099	117696	1	Buff		cdm-only:CooldownSetSpell		api	Casting Holy Prism or Divine Toll causes your next 2 Holy Power spending abilities to apply Dawnlight on your target, dealing 1,327 Radiant damage or 2,802 healing over 8 sec.\n\n8% of Dawnlight's damage and healing radiates to nearby allies or enemies, reduced beyond 5 targets.\n\nDawnlight's healing does not transfer to Beacon of Light.
Paladin	Retribution	70	Divine Exaction	1260429	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	109745	136003	1					api	Divine Toll casts 2 additional times on your target at 100% effectiveness.
Paladin	Retribution	70	Divine Hammer	432929	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	109747	136005	1	Other		cdm-only:CooldownSetSpell		api	Divine Toll summons Divine Hammers that spin around you for 8 sec.\n\nDivine Hammer\nStrikes all enemies nearby for 50 Holy damage every 2 sec. Deals reduced damage beyond 8 targets.
Paladin	Retribution	70	Divine Purpose	408459	talent-passive	TraitNodeEntry	false	0	Rotational	class		81618	128243	1	Buff		cdm-only:CooldownSetSpell		api	Holy Power spending abilities have a 10% chance to make your next Holy Power spending ability free and deal 10% increased damage and healing.
Paladin	Retribution	70	Divine Reach	469476	talent-passive	TraitNodeEntry	false	0	Rotational	class		93168	115447	1					api	The radius of your auras is increased by 20 yds.
Paladin	Retribution	70	Divine Resonance	384027	talent-passive	TraitNodeEntry	false	0	Rotational	class		93181	115468	1	Buff/Other		cdm-only:CooldownSetSpell		api	After casting Divine Toll, you instantly cast Holy Shock every 5 sec for 15 sec.
Paladin	Retribution	70	Divine Spurs	469409	talent-passive	TraitNodeEntry	false	0	Rotational	class		103857	128253	1					api	Divine Steed's cooldown is reduced by 20%, but its duration is reduced by 40%.
Paladin	Retribution	70	Divine Wrath	406872	talent-passive	TraitNodeEntry	false	0	Rotational	spec		93160	115439	2					api	Increases the duration of Avenging Wrath or Crusade by 4 sec.
Paladin	Retribution	70	Empyreal Ward	387791	talent-passive	TraitNodeEntry	false	0	Rotational	class		103859	128255	1					api	Lay on Hands grants the target 30% increased armor for 8 sec and now ignores healing reduction effects.
Paladin	Retribution	70	Empyrean Legacy	387170	talent-passive	TraitNodeEntry	false	0	Rotational	spec		93173	115453	1	Buff		cdm-only:CooldownSetSpell		api	Avenging Wrath empowers your next Word of Glory to automatically activate Light of Dawn with 25% increased effectiveness.
Paladin	Retribution	70	Empyrean Power	326732	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92860	115051	1	Buff		cdm-only:CooldownSetSpell		api	Crusader Strike has a 15% chance to make your next Divine Storm free and deal 15% additional damage.
Paladin	Retribution	70	Endless Gleam	1263787	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Herald of the Sun	109748	136006	1					api	Dawnlight's duration is increased by 0.5 sec when it heals an ally with full health.
Paladin	Retribution	70	Endless Wrath	432615	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95185	117820	1					api	Empyrean Hammer has a 10% increased chance to critically strike.
Paladin	Retribution	70	Expurgation	383344	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92689	114830	1	Buff		cdm-only:CooldownSetSpell		api	Your Blade of Justice causes the target to burn for 27 Radiant damage over 9 sec. When reapplied, any remaining damage is added to the new effect.
Paladin	Retribution	70	Eye for an Eye	469309	talent-passive	TraitNodeEntry	false	0	Rotational	class		81628	102620	1					api	Melee and ranged attackers receive 133 Holy damage each time they strike you during Divine Protection and Divine Shield.
Paladin	Retribution	70	Faith's Armor	406101	talent-passive	TraitNodeEntry	false	0	Rotational	class		81495	102464	1					api	Word of Glory grants 20% bonus armor for 4.5 sec.
Paladin	Retribution	70	Fear No Evil	1265541	talent-passive	TraitNodeEntry	false	0	Rotational	class		109997	136485	1					api	Fear duration on you reduced by 20%. This effect is increased to 60% during Avenging Wrath.
Paladin	Retribution	70	Fist of Justice	234299	talent-passive	TraitNodeEntry	false	0	Rotational	class		109999	136487	1					api	Hammer of Justice's cooldown is reduced by 15 sec.
Paladin	Retribution	70	Gleaming Rays	431480	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Herald of the Sun	95073	117778	1					api	Your Holy Power spenders deal 3% additional damage and healing.
Paladin	Retribution	70	Golden Path	377128	talent-passive	TraitNodeEntry	false	0	Rotational	class		103856	128252	1					api	Consecration heals you and 5 allies within it for 2 every 0.9 sec.
Paladin	Retribution	70	Greater Judgment	231663	talent-passive	TraitNodeEntry	false	0	Rotational	class		81603	102590	1	Buff		cdm-only:CooldownSetSpell		api	Judgment causes the target to take 20% increased damage from your next Holy Power ability.\n\nMultiple applications may overlap.
Paladin	Retribution	70	Guided Prayer	404357	talent-passive	TraitNodeEntry	false	0	Rotational	class		110012	136503	1					api	When your health is brought below 25%, you instantly cast a free Word of Glory at 60% effectiveness on yourself.\n\nCannot occur more than once every 60 sec.
Paladin	Retribution	70	Hammerfall	432463	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95184	117818	1					api	Templar's Verdict calls down an Empyrean Hammer on a nearby enemy.\n\nWhile Shake the Heavens is active, this effect calls down an additional Empyrean Hammer.
Paladin	Retribution	70	Healing Hands	326734	talent-passive	TraitNodeEntry	false	0	Rotational	class		93189	115481	1					api	The cooldown of Lay on Hands is reduced up to 60%, based on the target's missing health.\n\nWord of Glory's healing is increased by up to 100% on yourself, based on your missing health.
Paladin	Retribution	70	Heart of the Crusader	406154	talent-passive	TraitNodeEntry	false	0	Rotational	spec		93190	115483	2					api	Crusader Strike and auto-attacks deal 10% increased damage and deal 10% increased critical strike damage.
Paladin	Retribution	70	Higher Calling	431687	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Templar	95178	117811	1					api	Crusader Strike, Hammer of Wrath and Blade of Justice extend the duration of Shake the Heavens by 1 sec.
Paladin	Retribution	70	Highlord's Wrath	404512	talent-passive	TraitNodeEntry	false	0	Rotational	spec		81534	102506	1					api	Mastery: Highlord's Judgment is 50% more effective on Judgment and Hammer of Wrath. Judgment applies an additional stack of Greater Judgment if it is known.
Paladin	Retribution	70	Holy Aegis	385515	talent-passive	TraitNodeEntry	false	0	Rotational	class		81609	102597	1					api	Armor and critical strike chance increased by 4%.
Paladin	Retribution	70	Holy Blade	383342	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92838	115022	1					api	Blade of Justice generates 1 additional Holy Power.
