class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Warlock	Affliction	265	Banish	710	talent-active	TraitNodeEntry	true	0	Rotational	class		71944	91454	1	Buff		cdm-only:CooldownSetSpell		api	Banishes an enemy Demon, Aberration, or Elemental, preventing any action for 30 sec. Limit 1. Casting Banish again on the target will cancel the effect.
Warlock	Affliction	265	Burning Rush	111400	talent-active	TraitNodeEntry	true	0	Rotational	class		71949	91460	1	Buff	Movement Ability	cdm-only:CooldownSetSpell		api	Increases your movement speed by 50%, but also damages you for 4% of your maximum health every 1 sec. Movement impairing effects may not reduce you below 100% of normal movement speed. Lasts until canceled.
Warlock	Affliction	265	Curse of Exhaustion	334275	talent-active	TraitNodeEntry	true	0	Rotational	class		109847	136107	1	Buff	Slow	cdm-only:CooldownSetSpell		api	Reduces the target's movement speed by 50% for 12 sec.\n\nCurses: A warlock can only have one Curse active per target.
Warlock	Affliction	265	Curse of Tongues	1714	talent-active	TraitNodeEntry	true	0	Rotational	class		109846	136106	1	Buff	Class 2 (CC)	cdm-only:CooldownSetSpell		api	Forces the target to speak in Demonic, increasing the casting time of all spells by 30% for 1 min.\n\nCurses: A warlock can only have one Curse active per target.
Warlock	Affliction	265	Demonic Circle	268358	talent-active	TraitNodeEntry	true	0	Rotational	class		100941	124694	1		Immune/Spell Immune/Movement			api	Summons a Demonic Circle for 15 min. Cast Demonic Circle: Teleport to teleport to its location and remove all movement slowing effects.\n\nYou also learn:\n\n Demonic Circle: Teleport\nTeleports you to your Demonic Circle and removes all movement slowing effects.
Warlock	Affliction	265	Seed of Corruption	27243	talent-active	TraitNodeEntry	true	0	Rotational	spec		72050	91571	1	Buff		cdm-only:CooldownSetSpell		api	Embeds a demon seed in the enemy target that will explode after 10.7 sec, dealing 902 Shadow damage to all enemies within 10 yards and applying Corruption to them. Damage reduced beyond 8 targets.\n\nThe seed will detonate early if the target is hit by other detonations, or takes 190 damage from your spells.
Warlock	Affliction	265	Unstable Affliction	1259790	talent-active	TraitNodeEntry	true	0	Rotational	spec		109862	136122	1	Buff/Essential	Rotational 1	cdm-only:CooldownSetSpell		api	Afflicts the target with 1,287 Shadow damage over 8 sec. Multiple uses of this ability may overlap.\n\nIf dispelled, deals 14,850 damage to the dispeller and silences them for 4 sec. This damage is increased by 15% per stack on the target.\n\nGenerates 1 Soul Shard if the target dies while afflicted.
Warlock	Affliction	265	Wither	445468	talent-active	TraitNodeEntry	true	0	Rotational	hero	Hellcaller	94840	117437	1					api	Bestows a vile malediction upon the target, burning the sinew and muscle of its host, dealing 94 Shadowflame damage immediately and an additional 1,578 Shadowflame damage over 18 sec.\n\nReplaces Corruption.
Warlock	Affliction	265	Blight of Tongues	1271802	talent-choice	TraitNodeEntry	true	120	Cooldown	class		109848	136738	1	Buff/Essential	Class 4 (Special)	cdm-only:CooldownSetSpell		api	Call forth a cloud of cloying shadow mist that envelopes the target and all enemies within 10 yds, increasing their casting time of all spells by 100% for 12 sec.\n\nCurses: A warlock can only have one Curse or Blight active per target.
Warlock	Affliction	265	Blight of Weakness	1271748	talent-choice	TraitNodeEntry	true	120	Cooldown	class		109848	136108	1	Buff/Essential		cdm-only:CooldownSetSpell		api	Call forth a cloud of cloying shadow mist that envelopes the target and all enemies within 10 yds, increasing the time between their attacks by 100% and reducing their critical strike chance by 10% for 12 sec.\n\nCurses: A warlock can only have one Curse or Blight active per target.
Warlock	Affliction	265	Shadowfury	30283	talent-choice	TraitNodeEntry	true	60	Cooldown	class		71947	91457	1	Buff/Utility	CC	cdm-only:CooldownSetSpell		api	Stuns all enemies within 8 yds for 3 sec.
Warlock	Affliction	265	Howl of Terror	5484	talent-choice	TraitNodeEntry	true	40	Rotational	class		71947	91458	1	Buff/Utility		cdm-only:CooldownSetSpell		api	Let loose a terrifying howl, causing 5 enemies within 10 yds to flee in fear, disorienting them for 20 sec. Damage may cancel the effect.
Warlock	Affliction	265	Grimoire of Sacrifice	108503	talent-choice	TraitNodeEntry	true	30	Rotational	spec		72037	124691	1	Buff		cdm-only:CooldownSetSpell		api	Sacrifices your demon pet for power, gaining its command demon ability, and causing your spells to sometimes also deal 142 additional Shadow damage.\n\nLasts until canceled or until you summon a demon pet.
Warlock	Affliction	265	Ritual of Doom	342601	class-baseline	SkillLineAbility:849	true	3600	Cooldown										api	Begins a ritual that sacrifices a random participant to summon a doomguard. Requires the caster and 4 additional party members to complete the ritual.
Warlock	Affliction	265	Soulstone	20707	class-baseline	SkillLineAbility:849	true	600	Cooldown						Utility	Class 8 (Lust/BRes)	cdm-only:CooldownSetSpell		api	Stores the soul of the target party or raid member, allowing resurrection upon death. Targets resurrect with 60% health and at least 20% mana.
Warlock	Affliction	265	Unending Resolve	104773	class-baseline	SkillLineAbility:849	true	180	Cooldown						Buff/Utility	Personal Defensive 2	cdm-only:CooldownSetSpell		api	Hardens your skin, reducing all damage you take by 25% and granting immunity to interrupt, silence, and pushback effects for 8 sec.
Warlock	Affliction	265	Create Soulwell	29893	class-baseline	SkillLineAbility:849	true	120	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Creates a Soulwell for 2 min. Party and raid members can use the Soulwell to acquire a Healthstone.
Warlock	Affliction	265	Ritual of Summoning	698	class-baseline	SkillLineAbility:849	true	120	Cooldown										api	Begins a ritual to create a summoning portal, requiring the caster and 2 allies to complete. This portal can be used to summon party and raid members.
Warlock	Affliction	265	Thal'kiel's Consumption	211714	class-baseline	SkillLineAbility:849	true	45	Cooldown										api	Thal'kiel drains 8% of the life from your demon servants and unleashes a blast of Shadow damage at your current target equal to the life he stole.
Warlock	Affliction	265	Reap Souls	216698	class-baseline	SkillLineAbility:849	true	5	Rotational										api	Consume all Tormented Souls collected by Ulthalesh, increasing your damage by 10% and doubling the effect of all of Ulthalesh's other traits for 5 sec per soul consumed.\n\nUlthalesh collects Tormented Souls from each target you kill and occasionally escaped souls it previously collected.
Warlock	Affliction	265	Chaos Barrage	187394	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Deals 52 Chaos damage.
Warlock	Affliction	265	Chaos Bolt	215279	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Unleashes a devastating blast of chaos, causing 760 Chaos damage. Chaos Bolt always critically strikes and your critical strike chance increases its damage.
Warlock	Affliction	265	Command Demon	119898	class-baseline	SkillLineAbility:849	true	0	Rotational						Utility	Interrupt	cdm-only:CooldownSetSpell		api	Commands your demon to perform its most powerful ability. This spell will transform based on your active pet. \n\nFelhunter: Spell Lock\nVoidwalker: Shadow Bulwark\nIncubus/Succubus: Seduction\nImp: Singe Magic
Warlock	Affliction	265	Control Demon	93375	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Summons a Voidwalker under your command, able to withstand heavy punishment.
Warlock	Affliction	265	Corruption	146739	class-baseline	SkillLineAbility:849	true	0	Rotational						Buff/Essential	Rotational 3	cdm-only:CooldownSetSpell		api	Corrupts the target, causing 135 Shadow damage and an additional 985 Shadow damage over 14 sec.
Warlock	Affliction	265	Create Healthstone	6201	class-baseline	SkillLineAbility:849	true	0	Rotational							Buff			api	Creates a Healthstone that can be consumed to restore 25% health.
Warlock	Affliction	265	Curse of Weakness	702	class-baseline	SkillLineAbility:849	true	0	Rotational						Buff	Class 3 (Tag)	cdm-only:CooldownSetSpell		api	Increases the time between an enemy's attacks by 20% for 2 min.\n\nCurses: A warlock can only have one Curse active per target.
Warlock	Affliction	265	Dimensional Rift	196586	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Rips a hole in time and space, opening a portal that damages your target.\n\nGenerates 3 Soul Shard Fragments.
Warlock	Affliction	265	Drain Life	234153	class-baseline	SkillLineAbility:849	true	0	Rotational							Self-Heal 1			api	Drains life from the target, causing 1,425 Shadow damage over 4.5 sec, and healing you for 500% of the damage done.
Warlock	Affliction	265	Dreadsteed	23161	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Summons a Dreadsteed, which serves as a mount.
Warlock	Affliction	265	Eye of Kilrogg	126	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Summons an Eye of Kilrogg and binds your vision to it. The eye is stealthed and moves quickly but is very fragile.
Warlock	Affliction	265	Fear	5782	class-baseline	SkillLineAbility:849	true	0	Rotational						Buff	CC 2	cdm-only:CooldownSetSpell		api	Strikes fear in the enemy, disorienting for 20 sec. Damage may cancel the effect. Limit 1.
Warlock	Affliction	265	Felsteed	5784	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Summons a Felsteed, which serves as a mount.
Warlock	Affliction	265	Shadow Bolt	686	class-baseline	SkillLineAbility:849	true	0	Rotational						Essential	Rotational 5	cdm-only:CooldownSetSpell		api	Sends a shadowy bolt at the enemy, causing 660 Shadow damage.
Warlock	Affliction	265	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Warlock	Affliction	265	Soul Leech	108366	class-baseline	SkillLineAbility:849	true	0	Rotational								talent-passive:TraitNodeEntry		api	All single-target damage done by you and your minions grants you and your pet shadowy shields that absorb 3% of the damage dealt for 15 sec, up to 5% of maximum health.
Warlock	Affliction	265	Subjugate Demon	1098	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Subjugates the target demon up to level 71, forcing it to do your bidding for 10 min.
Warlock	Affliction	265	Summon Felhunter	691	class-baseline	SkillLineAbility:849	true	0	Rotational							Self-Heal 4 (Emergency/Overflow)			api	Summons a Felhunter under your command, able to disrupt the spell casts of your enemies.
Warlock	Affliction	265	Summon Imp	688	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Summons an Imp under your command that casts ranged Firebolts.
Warlock	Affliction	265	Summon Sayaad	366222	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Summons a Succubus or Incubus under your command to seduce enemy Humanoids, preventing them from attacking.
Warlock	Affliction	265	Summon Voidwalker	697	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Summons a Voidwalker under your command, able to withstand heavy punishment.
Warlock	Affliction	265	Unending Breath	5697	class-baseline	SkillLineAbility:849	true	0	Rotational										api	Allows an ally to breathe underwater and increases swim speed by 20% for 10 min.
Warlock	Affliction	265	Shadow Rift	353294	pvp-talent	PvpTalent	true	60	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Conjure a Shadow Rift at the target location lasting 2 sec. Enemy players within the rift when it expires are teleported to your Demonic Circle.\n\nMust be within 40 yds of your Demonic Circle to cast.
Warlock	Affliction	265	Soul Rip	410598	pvp-talent	PvpTalent	true	60	Cooldown						Essential		cdm-only:CooldownSetSpell		api	Fracture the soul of up to 3 target players within 20 yds into the shadows, reducing their damage done by 25% and healing received by 25% for 8 sec. Souls are fractured up to 20 yds from the player's location.\n\nPlayers can retrieve their souls to remove this effect.
Warlock	Affliction	265	Nether Ward	212295	pvp-talent	PvpTalent	true	45	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Surrounds the caster with a shield that lasts 3 sec, reflecting all harmful spells cast on you.
Warlock	Affliction	265	Bonds of Fel	353753	pvp-talent	PvpTalent	true	30	Rotational						Essential		cdm-only:CooldownSetSpell		api	Encircle enemy players with Bonds of Fel. If any affected player leaves the 12 yd radius they explode, dealing 5,544 Fire damage split amongst all nearby enemies.
Warlock	Affliction	265	Soul Swap	386951	pvp-talent	PvpTalent	true	30	Rotational						Essential		cdm-only:CooldownSetSpell		api	Copies your damage over time effects and Haunt from the target, preserving their duration.\n\nYour next use of Soul Swap within 10 sec will exhale a copy damage of the effects onto a new target.
Warlock	Affliction	265	Bloodstones	1218692	pvp-talent	PvpTalent	false	0	Rotational										api	Your Healthstones are replaced with Bloodstones which increase their user's haste by 20% for 12 sec instead of healing.
Warlock	Affliction	265	Essence Drain	221711	pvp-talent	PvpTalent	false	0	Rotational										api	Whenever you heal yourself with Drain Life, the enemy target deals 9% reduced damage to you for 10 sec. Stacks up to 4 times.
Warlock	Affliction	265	Gateway Mastery	248855	pvp-talent	PvpTalent	false	0	Rotational										api	Increases the range of your Demonic Gateway by 20 yards, and reduces the cast time by 30%. Reduces the time between how often players can take your Demonic Gateway by 30 sec.
Warlock	Affliction	265	Impish Instincts	409835	pvp-talent	PvpTalent	false	0	Rotational										api	Taking direct Physical damage reduces the cooldown of Demonic Circle by 3 sec.\n\nCannot occur more than once every 5 sec.
Warlock	Affliction	265	Jinx	426352	pvp-talent	PvpTalent	false	0	Rotational										api	Casting a curse now applies Corruption and Agony to your target, but curses now costs 1 Soul Shard.
Warlock	Affliction	265	Rot and Decay	212371	pvp-talent	PvpTalent	false	0	Rotational										api	Shadow Bolt damage increases the duration of your Corruption and Agony on the target by 2.0 sec.\n\nDrain Life and Drain Soul damage increases the duration of your Corruption and Agony on the target by 1.0 sec.
Warlock	Affliction	265	Absolute Corruption	196103	talent-passive	TraitNodeEntry	false	0	Rotational	spec		72051	91572	1					api	Corruption is now permanent and deals 15% increased damage.\n\nDuration reduced to 24 sec against players.
Warlock	Affliction	265	Abyss Walker	389609	talent-passive	TraitNodeEntry	false	0	Rotational	class		71954	91465	1	Buff		cdm-only:CooldownSetSpell		api	Using Demonic Circle: Teleport or your Demonic Gateway reduces all damage you take by 4% for 10 sec.
Warlock	Affliction	265	Alzzin's Iniquity	1266803	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	109834	136093	1					api	Malevolence grants an additional 4% Haste and when cast increases the stack count of active Withers by an additional 2 stacks.
Warlock	Affliction	265	Aura of Enfeeblement	440059	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	94822	123309	1					api	While Unending Resolve is active, enemies within 30 yds are affected by Curse of Tongues and Curse of Weakness at 100% effectiveness.
Warlock	Affliction	265	Blackened Soul	440043	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	94837	117434	1					api	If the target is afflicted with your Wither, casting Chaos Bolt and Shadowburn increase its stack count by 1.\n\nEach time Wither gains a stack it has a chance to collapse, consuming a stack every 1 sec to deal 548 Shadowflame damage to its host until 1 stack remains.
Warlock	Affliction	265	Bleakheart Tactics	440051	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	94854	123310	1					api	Wither damage increased 20%. When Wither gains a stack from Blackened Soul, it has a chance to gain an additional stack.
Warlock	Affliction	265	Cascading Calamity	1261124	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109855	136115	1	Buff		cdm-only:CooldownSetSpell		api	Casting Unstable Affliction on a target affected by your Unstable Affliction increases your Haste by 5% for 15 sec.
Warlock	Affliction	265	Contagion	453096	talent-passive	TraitNodeEntry	false	0	Rotational	spec		72041	91562	1					api	Increases critical strike damage dealt by Agony, Corruption, and Unstable Affliction by 15%.
Warlock	Affliction	265	Creeping Death	264000	talent-passive	TraitNodeEntry	false	0	Rotational	spec		72058	91580	2					api	Your Agony, Corruption, and Unstable Affliction deal damage 10% faster.
Warlock	Affliction	265	Cull the Weak	1259886	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109859	136119	1					api	Casting Unstable Affliction or Seed of Corruption reduces the cooldown of Dark Harvest by 1.5 sec.
Warlock	Affliction	265	Cunning Cruelty	453172	talent-passive	TraitNodeEntry	false	0	Rotational	spec		72054	91576	1					api	Shadow Bolt and Drain Soul have a chance to trigger a Shadow Bolt Volley, dealing 509 Shadow damage to 5 enemies within 10 yards of your current target.
Warlock	Affliction	265	Curse of the Satyr	440057	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	94822	117419	1					api	Curse of Weakness is empowered and transforms into Curse of the Satyr.\n\n Curse of the Satyr\nIncreases the time between an enemy's attacks by 20% and the casting time of all spells by 30% for 2 min.\n\nCurses: A warlock can only have one Curse active per target.
Warlock	Affliction	265	Dark Accord	386659	talent-passive	TraitNodeEntry	false	0	Rotational	class		71956	91467	1					api	Reduces the cooldown of Unending Resolve by 45 sec.
Warlock	Affliction	265	Death's Embrace	234876	talent-passive	TraitNodeEntry	false	0	Rotational	spec		72033	91553	1					api	Agony, Corruption, Unstable Affliction, Seed of Corruption, and Shadow Bolt deal up to 40% increased damage on targets below 35% health. Damage increase is higher against lower health targets.
Warlock	Affliction	265	Demon Skin	219272	talent-passive	TraitNodeEntry	false	0	Rotational	class		71952	91463	2					api	Your Soul Leech absorption now passively recharges at a rate of 0.2% of maximum health every 1 sec, and may now absorb an additional 5% of maximum health.\n\nIncreases your armor by 45%.
Warlock	Affliction	265	Demoniac's Fervor	449629	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94832	117429	1					api	Your demonic soul deals 100% increased damage to the main target of Hand of Gul'dan.
Warlock	Affliction	265	Demonic Embrace	288843	talent-passive	TraitNodeEntry	false	0	Rotational	class		71930	91438	1					api	Stamina increased by 10%.
Warlock	Affliction	265	Demonic Fortitude	386617	talent-passive	TraitNodeEntry	false	0	Rotational	class		71922	91430	1					api	Increases you and your pets' maximum health by 5%.
Warlock	Affliction	265	Demonic Resilience	389590	talent-passive	TraitNodeEntry	false	0	Rotational	class		71917	91424	1					api	Reduces the chance you will be critically struck by 2%. All damage your primary demon takes is reduced by 8%.
Warlock	Affliction	265	Demonic Soul	449614	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94851	117448	1					api	A demonic entity now inhabits your soul, allowing you to detect if a Soul Shard has a Succulent Soul when it's generated.\n\nConsuming a Succulent Soul unleashes your demonic soul, dealing 1,342 Shadow damage to all enemies within 10 yds of the target. Damage reduced beyond 8 targets.
Warlock	Affliction	265	Devil Fruit	1266805	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	109835	136094	1					api	Periodic damage dealt by Wither has a chance to grant Malevolence for 8 sec.
Warlock	Affliction	265	Drain Soul	388667	talent-passive	TraitNodeEntry	false	0	Rotational	spec		72045	124692	1					api	Replaces Shadow Bolt.\n\nDrains the target's soul, causing 2,117 Shadow damage over 4.5 sec.\n\nDamage is increased by 100% against enemies below 20% health.\n\nGenerates 1 Soul Shard if the target dies during this effect.
Warlock	Affliction	265	Empowered Drain Life	1271689	talent-passive	TraitNodeEntry	false	0	Rotational	class		110076	136573	1					api	Drain Life heals for an additional 200% of damage dealt and grants Soul Leech equal to 10% of damage dealt.
Warlock	Affliction	265	Empowered Healthstone	1271699	talent-passive	TraitNodeEntry	false	0	Rotational	class		110075	136572	1					api	Healthstones heal you for an additional 5% additional health.
Warlock	Affliction	265	Eternal Hunger	1268903	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	109837	136096	1					api	Increases the duration of Manifested Avarice by 5 sec and increases the damage of Soul Swipe by 10%.
Warlock	Affliction	265	Eternal Servitude	449707	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94824	117421	1					api	Fel Domination cooldown is reduced by 90 sec.
Warlock	Affliction	265	Eye Contract	1279521	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110270	136813	1					api	Increases the duration of Summon Darkglare by 5.0 sec.
Warlock	Affliction	265	Fatal Echoes	1260229	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109852	136112	1					api	When Unstable Affliction expires, it has a 10% chance to reapply itself.
Warlock	Affliction	265	Feast of Souls	449706	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94823	123839	1					api	When you kill a target, you have a chance to generate a Soul Shard that is guaranteed to be a Succulent Soul.
Warlock	Affliction	265	Fel Armor	386124	talent-passive	TraitNodeEntry	false	0	Rotational	class		71950	91461	2					api	When Soul Leech absorbs damage, 5% of damage taken is absorbed and spread out over 5 sec.\n\nReduces damage taken by 1.5%.
Warlock	Affliction	265	Fel Pact	386113	talent-passive	TraitNodeEntry	false	0	Rotational	class		71932	91440	1					api	Reduces the cooldown of Fel Domination by 60 sec.
Warlock	Affliction	265	Fel Synergy	389367	talent-passive	TraitNodeEntry	false	0	Rotational	class		71924	91432	2					api	Soul Leech also heals you for 8% and your pet for 25% of the absorption it grants.
Warlock	Affliction	265	Fiendish Stride	386110	talent-passive	TraitNodeEntry	false	0	Rotational	class		71948	91459	1					api	Reduces the damage dealt by Burning Rush by 10%. Burning Rush increases your movement speed by an additional 20%.
Warlock	Affliction	265	Fortified Soul	1271694	talent-passive	TraitNodeEntry	false	0	Rotational	class		110074	136571	1					api	Soul Leech may now absorb an additional 5% of your maximum health.
Warlock	Affliction	265	Foul Mouth	1265813	talent-passive	TraitNodeEntry	false	0	Rotational	class		109840	136100	1					api	Casting Curse of Exhaustion, Curse of Tongues, or Curse of Weakness now curses all enemies within 10 yds of the target.
Warlock	Affliction	265	Frequent Donor	386686	talent-passive	TraitNodeEntry	false	0	Rotational	class		71937	91445	1					api	Reduces the cooldown of Dark Pact by 15 sec.
Warlock	Affliction	265	Frequent Traveler	1265801	talent-passive	TraitNodeEntry	false	0	Rotational	class		109841	136101	1					api	Reduces the cast time of Demonic Gateway by 0.5 sec and you can now use Demonic Gateways twice before triggering a cooldown.
Warlock	Affliction	265	Friends In Dark Places	449703	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94850	123840	1					api	Dark Pact now shields you for an additional 50% of the sacrificed health.
Warlock	Affliction	265	Gorebound Fortitude	449701	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94850	117447	1					api	You always gain the benefit of Soulburn when consuming a Healthstone, increasing its healing by 30% and increasing your maximum health by 20% for 12 sec.
Warlock	Affliction	265	Gorefiend's Avarice	1270701	talent-passive	TraitNodeEntry	false	0	Rotational	class		71923	91431	1					api	Drain Life now channels 100% faster and restores health 100% faster.
Warlock	Affliction	265	Gorefiend's Resolve	389623	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94824	123838	1					api	Targets resurrected with Soulstone resurrect with 40% additional health and 80% additional mana.
Warlock	Affliction	265	Hatefury Rituals	440048	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	94854	117451	1					api	Wither deals 30% increased periodic damage but its duration is 15% shorter.
Warlock	Affliction	265	Hedonic Gorging	1311969	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109853	136113	1					api	Increases Drain Life damage by 10% and Siphon Life now increases the damage of Corruption by an additional 10%.\n\nDark Harvest channels 10% faster and deals 15% increased damage.
Warlock	Affliction	265	Horrify	56244	talent-passive	TraitNodeEntry	false	0	Rotational	class		71916	115459	1					api	Your Fear causes the target to tremble in place instead of fleeing in fear.
Warlock	Affliction	265	Ichor of Devils	386664	talent-passive	TraitNodeEntry	false	0	Rotational	class		71937	91446	1					api	Dark Pact sacrifices only 5% of your current health for the same shield value.
Warlock	Affliction	265	Illhoof's Design	440070	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Hellcaller	94835	123308	1					api	Sacrifice 10% of your maximum health. Soul Leech now absorbs an additional 15% of your maximum health.
Warlock	Affliction	265	Impetuous Wrath	1312998	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109851	136111	1					api	Shadow Bolt and Malefic Grasp damage increased by 10% or 20% if the target is affected by Haunt. \n\nDark Harvest damage increased by 10% or 20% if the target is affected by Haunt.
Warlock	Affliction	265	Improved Haunt	458034	talent-passive	TraitNodeEntry	false	0	Rotational	spec		102031	126064	1					api	Increases the damage of Haunt by 35% and reduces its cast time by 0.3 sec.
Warlock	Affliction	265	Improved Mortal Coil	1265816	talent-passive	TraitNodeEntry	false	0	Rotational	class		109845	136105	1					api	Increases the range of Mortal Coil by 10 yds and Mortal Coil now heals for an additional 5% of maximum health.
Warlock	Affliction	265	Improved Shadow Bolt	453080	talent-passive	TraitNodeEntry	false	0	Rotational	spec		72045	91566	1					api	Reduces the cast time of Shadow Bolt by 15% and increases its damage by 40%.
Warlock	Affliction	265	Infernal Beneficiary	1265810	talent-passive	TraitNodeEntry	false	0	Rotational	class		109844	136104	1					api	Healing done by Drain Life also heals your primary demon at 400% effectiveness.
