class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	cast_time	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Rogue	Assassination	259	Numbing Poison	5761	talent-choice	TraitNodeEntry	true	0	1.5	Rotational	class		90763	112656	1	Buff		class-baseline:SkillLineAbility:921;cdm-only:CooldownSetSpell		api	Coats your weapons with a Non-Lethal Poison that lasts for 1 hour. Each strike has a 30% chance of poisoning the enemy, clouding their mind and slowing their attack and casting speed by 15% for 10 sec.
Rogue	Assassination	259	Shroud of Concealment	114018	class-baseline	SkillLineAbility:921	true	360	0	Cooldown						Buff/Utility	Class 8 (Lust/BRes)	cdm-only:CooldownSetSpell		api	Extend a cloak that shrouds party and raid members within 30 yards in shadows, providing stealth for 15 sec.
Rogue	Assassination	259	Sprint	2983	class-baseline	SkillLineAbility:921	true	120	0	Cooldown						Buff/Utility	Movement Ability	cdm-only:CooldownSetSpell		api	Increases your movement speed by 70% for 8 sec. Usable while stealthed.
Rogue	Assassination	259	Crimson Vial	185311	class-baseline	SkillLineAbility:921	true	30	0	Rotational						Buff/Utility	Self-Heal 1	cdm-only:CooldownSetSpell		api	Drink an alchemical concoction that heals you for 20% of your maximum health over 4 sec.
Rogue	Assassination	259	Distract	1725	class-baseline	SkillLineAbility:921	true	30	0	Rotational						Utility	Class 6 (Dispel)	cdm-only:CooldownSetSpell		api	Throws a distraction, attracting the attention of all nearby monsters for 10 seconds. Usable while stealthed.
Rogue	Assassination	259	Kidney Shot	408	class-baseline	SkillLineAbility:921	true	30	0	Rotational						Buff/Utility	CC	cdm-only:CooldownSetSpell		api	Finishing move that stuns the target. Lasts longer per combo point, up to 8 sec:\n   1 point : 4 seconds\n   2 points: 5 seconds\n   3 points: 6 seconds\n   4 points: 7 seconds\n   5 points: 8 seconds
Rogue	Assassination	259	Kick	1766	class-baseline	SkillLineAbility:921	true	15	0	Rotational						Utility	Interrupt	cdm-only:CooldownSetSpell		api	A quick kick that interrupts spellcasting and prevents any spell in that school from being cast for 6 sec.
Rogue	Assassination	259	Garrote	703	class-baseline	SpecializationSpells	true	6	0	Rotational						Buff/Essential	Rotational 4	cdm-only:CooldownSetSpell		api	Garrote the enemy, causing 159 Bleed damage over 18 sec.\n\nAwards 1 combo point.
Rogue	Assassination	259	Stealth	1784	class-baseline	SkillLineAbility:921	true	2	0	Rotational						Buff	Stance 1	cdm-only:CooldownSetSpell		api	Conceals you in the shadows until cancelled, allowing you to stalk enemies without being seen.
Rogue	Assassination	259	Cheap Shot	1833	class-baseline	SkillLineAbility:921	true	1	0	Rotational						Buff/Utility	CC 2	cdm-only:CooldownSetSpell		api	Stuns the target for 6 sec.\n\nAwards 1 combo point.
Rogue	Assassination	259	Feint	1966	class-baseline	SkillLineAbility:921	true	1	0	Rotational						Buff/Utility	Personal Defensive 2	cdm-only:CooldownSetSpell		api	Performs an evasive maneuver, reducing damage taken from area-of-effect attacks by 40% for 6 sec.
Rogue	Assassination	259	Vanish	1856	class-baseline	SkillLineAbility:921	true	1	0	Rotational						Buff/Utility	Class 4 (Special)	cdm-only:CooldownSetSpell		api	Allows you to vanish from sight, entering stealth while in combat. For the first 3 sec after vanishing, damage and harmful effects received will not break stealth. Also breaks movement impairing effects.
Rogue	Assassination	259	Pick Pocket	921	class-baseline	SkillLineAbility:921	true	0.5	0	Rotational										api	Pick the target's pocket.
Rogue	Assassination	259	Ambush	8676	class-baseline	SkillLineAbility:921	true	0	0	Rotational							Rotational 6			api	Ambush the target, causing 96 Physical damage.\n\nAwards 2 combo points.
Rogue	Assassination	259	Blade Flurry	22482	class-baseline	SkillLineAbility:921	true	0	0	Rotational										db2-template+redirect-unresolved	$@spelldesc319606
Rogue	Assassination	259	Create: Crimson Vial	212205	class-baseline	SkillLineAbility:921	true	0	1.5	Rotational										api	Create a Crimson Vial to share with allies. Maximum of 3 can be carried at once. \n\n Crimson Vial\nDrink an alchemical concoction that heals you for 30% of your maximum health over 6 sec.
Rogue	Assassination	259	Crippling Poison	3408	class-baseline	SkillLineAbility:921	true	0	1.5	Rotational						Buff		cdm-only:CooldownSetSpell		api	Coats your weapons with a Non-Lethal Poison that lasts for 1 hour. Each strike has a 30% chance to poison the enemy, slowing movement speed by 50% for 12 sec.
Rogue	Assassination	259	Detection	56814	class-baseline	SkillLineAbility:921	true	0	0	Rotational										api	Focus intently on trying to detect certain creatures.
Rogue	Assassination	259	Envenom	32645	class-baseline	SpecializationSpells	true	0	0	Rotational						Buff/Essential	Rotational 2	cdm-only:CooldownSetSpell		api	Finishing move that drives your poisoned blades in deep, dealing instant Nature damage and increasing your poison application chance by 30%. Damage and duration increased per combo point.\n\n   1 point  : 13 damage, 1 sec\n   2 points: 28 damage, 2 sec\n   3 points: 42 damage, 3 sec\n   4 points: 55 damage, 4 sec\n   5 points: 70 damage, 5 sec
Rogue	Assassination	259	Eviscerate	196819	class-baseline	SkillLineAbility:921	true	0	0	Rotational										api	Finishing move that disembowels the target, causing damage per combo point.\n   1 point  : 13 damage\n   2 points: 26 damage\n   3 points: 39 damage\n   4 points: 52 damage\n   5 points: 67 damage
Rogue	Assassination	259	Fan of Knives	51723	class-baseline	SpecializationSpells	true	0	0	Rotational						Essential	Rotational 5	cdm-only:CooldownSetSpell		api	Sprays knives at all enemies within 8 yards, dealing 37 Physical damage and applying your active poisons at their normal rate. Deals reduced damage beyond 5 targets.\n\nAwards 1 combo point.
Rogue	Assassination	259	Instant Poison	315584	class-baseline	SkillLineAbility:921	true	0	1.5	Rotational										api	Coats your weapons with a Lethal Poison that lasts for 1 hour. Each strike has a 30% chance of poisoning the enemy which instantly inflicts 2 Nature damage.
Rogue	Assassination	259	Main Gauche	86392	class-baseline	SkillLineAbility:921	true	0	0	Rotational										api	Your main-hand attacks have a 30% chance to trigger an attack with your off-hand that deals 0 Physical damage.
Rogue	Assassination	259	Mutilate	5374	class-baseline	SkillLineAbility:921	true	0	0	Rotational						Essential	Rotational 1	class-baseline:SpecializationSpells;cdm-only:CooldownSetSpell		api	Instantly attacks for 41 Physical damage.\n\nAwards 1 combo point.
Rogue	Assassination	259	Pick Lock	1804	class-baseline	SkillLineAbility:921	true	0	1.5	Rotational										api	Allows opening of locked chests and doors that require a skill level of up to 70.
Rogue	Assassination	259	Poisoned Knife	185565	class-baseline	SpecializationSpells	true	0	0	Rotational							Class 3 (Tag)			api	Throws a poison-coated knife, dealing 8 damage and applying your active Lethal and Non-Lethal Poisons.\n\nAwards 1 combo point.
Rogue	Assassination	259	Rupture	1943	class-baseline	SpecializationSpells	true	0	0	Rotational						Buff/Essential	Rotational 3	cdm-only:CooldownSetSpell		api	Finishing move that tears open the target, dealing Bleed damage over time. Lasts longer per combo point.\n\n   1 point  : 9 over 8 sec\n   2 points: 13 over 12 sec\n   3 points: 18 over 16 sec\n   4 points: 22 over 20 sec\n   5 points: 26 over 24 sec
Rogue	Assassination	259	Sap	6770	class-baseline	SkillLineAbility:921	true	0	0	Rotational						Utility	Class 1 (Movement)	cdm-only:CooldownSetSpell		api	Incapacitates a target not in combat for 1 min. Only works on Humanoids, Beasts, Demons, and Dragonkin. Damage will revive the target. Limit 1.
Rogue	Assassination	259	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	2	Rotational										api	Casts damaging abilities for use in combat, rotating through them based on priority.\n\nThe global cooldown of abilities used through the Single-Button Assistant is 25% longer.
Rogue	Assassination	259	Sinister Strike	1752	class-baseline	SkillLineAbility:921	true	0	0	Rotational										api	Viciously strike an enemy, causing 31 Physical damage.\n\nAwards 1 combo point.
Rogue	Assassination	259	Slice and Dice	315496	class-baseline	SkillLineAbility:921	true	0	0	Rotational						Buff/Essential	Rotational 7	cdm-only:CooldownSetSpell		api	Finishing move that consumes combo points to increase attack speed by 50%. Lasts longer per combo point.\n   1 point  : 12 seconds\n   2 points: 18 seconds\n   3 points: 24 seconds\n   4 points: 30 seconds\n   5 points: 36 seconds
Rogue	Assassination	259	Wound Poison	8679	class-baseline	SkillLineAbility:921	true	0	1.5	Rotational						Buff		cdm-only:CooldownSetSpell		api	Coats your weapons with a Lethal Poison that lasts for 1 hour. Each strike has a 30% chance to poison the enemy, which instantly inflicts 1 Nature damage and reduces all healing received by 8% for 12 sec, stacking up to 3 times.
Rogue	Assassination	259	Smoke Bomb	212182	pvp-talent	PvpTalent	true	180	0	Cooldown						Utility		cdm-only:CooldownSetSpell		api	Creates a cloud of thick smoke in an 8 yard radius around the Rogue for 5 sec. Enemies are unable to target into or out of the smoke cloud.
Rogue	Assassination	259	Dismantle	207777	pvp-talent	PvpTalent	true	45	0	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api	Disarm the enemy, preventing the use of any weapons or shield for 5 sec.
Rogue	Assassination	259	Death from Above	269513	pvp-talent	PvpTalent	true	30	0	Rotational						Essential		cdm-only:CooldownSetSpell		api	Finishing move that empowers your weapons with energy to perform a deadly attack.\n\nYou leap into the air and Eviscerate your target on the way back down, with such force that it has a 15% stronger effect.
Rogue	Assassination	259	Control is King	354406	pvp-talent	PvpTalent	false	0	0	Rotational										api	Cheap Shot grants Slice and Dice for 15 sec and Kidney Shot restores 10 Energy per combo point spent.
Rogue	Assassination	259	Creeping Venom	354895	pvp-talent	PvpTalent	false	0	0	Rotational						Buff		cdm-only:CooldownSetSpell		api	Your Envenom applies Creeping Venom, reducing the target's movement speed by 5% for 4 sec.  Creeping Venom is reapplied when the target moves. Max 18 stacks.
Rogue	Assassination	259	Dagger in the Dark	198675	pvp-talent	PvpTalent	false	0	0	Rotational						Buff		cdm-only:CooldownSetSpell		api	Each second while Stealth is active, nearby enemies within 12 yards take an additional 2% damage from you for 10 sec. Stacks up to 6 times.
Rogue	Assassination	259	Hemotoxin	354124	pvp-talent	PvpTalent	false	0	0	Rotational										api	Shiv also reduces the target's healing received by 30% for 8 sec.
Rogue	Assassination	259	Maneuverability	197000	pvp-talent	PvpTalent	false	0	0	Rotational										api	Sprint has 50% reduced cooldown and 50% reduced duration.
Rogue	Assassination	259	Preemptive Maneuver	1219122	pvp-talent	PvpTalent	false	0	0	Rotational										api	Feint decreases your damage taken by an additional 40% while stunned and its energy cost is reduced by 30%.
Rogue	Assassination	259	System Shock	198145	pvp-talent	PvpTalent	false	0	0	Rotational						Buff		cdm-only:CooldownSetSpell		api	Casting Envenom with at least 5 combo points on a target afflicted by your Garrote, Rupture, and lethal poison deals 11 Nature damage, and reduces their movement speed by 90% for 2 sec.
Rogue	Assassination	259	Thick as Thieves	221622	pvp-talent	PvpTalent	false	0	0	Rotational										api	Tricks of the Trade now increases the friendly target's damage by 15% for 6 sec.
Rogue	Assassination	259	Airborne Irritant	200733	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90741	117740	1					api	Blind has 50% reduced cooldown, 70% reduced duration, and applies to all nearby enemies.
Rogue	Assassination	259	Alacrity	193539	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90751	112643	2					api	Haste increased by 1.5%.
Rogue	Assassination	259	Avulsion	1250358	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90622	112507	1					api	Rupture damage increased by 20%.
Rogue	Assassination	259	Bait and Switch	457034	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95106	126029	1					api	Evasion reduces magical damage taken by 15%. \n\nCloak of Shadows reduces physical damage taken by 20%.
Rogue	Assassination	259	Blackjack	379005	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90686	117143	1	Buff		cdm-only:CooldownSetSpell		api	Enemies have 30% reduced damage and healing for 6 sec after Blind or Sap's effect on them ends.
Rogue	Assassination	259	Blindside	328085	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90786	112679	1	Buff		cdm-only:CooldownSetSpell		api	Ambush and Mutilate have a 15% chance to make your next Ambush free and usable without Stealth. Chance increased to 30% if the target is under 35% health.
Rogue	Assassination	259	Bloody Mess	381626	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90633	112518	1					api	Garrote and Rupture damage increased by 15%.
Rogue	Assassination	259	Canny Strikes	1250359	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90634	112519	1					api	Increases Critical Strike chance by 2%.
Rogue	Assassination	259	Caustic Spatter	421975	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90779	112672	1	Buff		cdm-only:CooldownSetSpell		api	Envenom or Kingsbane apply Caustic Spatter for 10 sec. Limit 1.\n\nCaustic Spatter causes 20% of your Nature damage dealt to splash onto other nearby enemies, reduced beyond 5 targets.
Rogue	Assassination	259	Cheat Death	31230	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90742	114737	1	Buff		cdm-only:CooldownSetSpell		api	Fatal attacks instead reduce you to 7% of your maximum health. For 3 sec afterward, you take 85% reduced damage. Cannot trigger more often than once per 6 min.
Rogue	Assassination	259	Chosen's Revelry	1249201	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95138	117735	1					api	Flipping a Fatebound Coin restores 10 health.
Rogue	Assassination	259	Clear the Witnesses	1248793	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95110	117707	1					api	Fan of Knives damage increased by 60%.
Rogue	Assassination	259	Cold Blooded Killer	382245	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90748	112639	1	Buff		cdm-only:CooldownSetSpell		api	Critically striking with an attack that generates combo points increases the critical strike chance of your next finishing move by 10%.
Rogue	Assassination	259	Controlled Chaos	1276816	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	109768	136026	1					api	After flipping a Fatebound Coin that ends a streak of 4 or more, flip another that matches the same face.
Rogue	Assassination	259	Corrupt the Blood	1248785	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95108	117705	1					api	Rupture damage increased by 20%.
Rogue	Assassination	259	Danger Sense	1267220	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90760	112652	1					api	You have a 20% chance to partially evade any damage dealt to you, reducing the damage it deals by 20%.
Rogue	Assassination	259	Darkest Night	457058	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95142	117739	1	Buff		cdm-only:CooldownSetSpell		api	When you consume the final Deathstalker's Mark from a target or your target dies, gain 30 Energy and Darkest Night, causing your next Envenom cast with 5 or more combo points to critically strike, deal 35% additional damage, and apply 3 stacks of Deathstalker's Mark to the target if no other Deathstalker's Mark is active.\n\nEnvenom cast with Darkest Night does not consume a stack of active Deathstalker's Marks.
Rogue	Assassination	259	Dashing Scoundrel	381797	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90784	112677	1					api	Envenom's effect also increases the critical strike chance of your weapon poisons by 5%, and their critical strikes generate 1 Energy.
Rogue	Assassination	259	Deadened Nerves	231719	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		110323	136881	1					api	Physical damage taken reduced by 5%.
Rogue	Assassination	259	Deadly Momentum	1250271	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90774	112667	1	Buff		cdm-only:CooldownSetSpell		api	Finishing moves have a 3% chance per combo point spent to increase your chance to critically strike by 6% for 6 sec.
Rogue	Assassination	259	Deadly Precision	381542	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90743	112633	1					api	Increases the critical strike chance of your attacks that generate combo points by 5%.
Rogue	Assassination	259	Deal Fate	454419	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95107	117704	1					api	Mutilate, Ambush, and Fan of Knives generate 1 additional combo point when they trigger Seal Fate.
Rogue	Assassination	259	Death's Arrival	454433	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95130	125140	1					api	Grappling Hook may be used a second time within 3 sec with no cooldown, but its total cooldown is increased by 5 sec.
Rogue	Assassination	259	Deathstalker's Mark	457052	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95136	117733	1	Buff		cdm-only:CooldownSetSpell		api	Garrote applies 3 stacks of Deathstalker's Mark to your target, unless Deathstalker's Mark is already active. You learn Mark for Death.\n\nWhen you spend 5 or more combo points on attacks against a Marked target you consume an application of Deathstalker's Mark, dealing 54 Plague damage.\n\n\nMark for Death\nMove your active Deathstalker's Mark to your target.
Rogue	Assassination	259	Deep Cuts	1267216	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		94562	117145	1					api	Your finishing moves deal 6% increased damage.
Rogue	Assassination	259	Deeper Stratagem	193531	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90750	112642	1					api	Gain 1 additional max combo point.\n\nYour finishing moves that consume more than 5 combo points have increased effects, and your finishing moves deal 5% increased damage.
Rogue	Assassination	259	Delivered Doom	1249194	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95119	117716	1					api	Envenom deals 5% more damage when it consumes 5 or more combo points.
Rogue	Assassination	259	Destiny Defined	454435	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95114	125139	1					api	Sinister Strike has 5% increased chance to strike an additional time and grant Opportunity and your Fatebound Coins flipped have an additional 5% chance to match the same face as the last flip.
Rogue	Assassination	259	Doomblade	381673	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		94556	117137	1	Buff		cdm-only:CooldownSetSpell		api	Mutilate deals an additional 25% Bleed damage over 8 sec.
Rogue	Assassination	259	Dragon-Tempered Blades	381801	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		94553	117131	1					api	You may apply 1 additional Lethal and Non-Lethal Poison to your weapons, but they have 30% less application chance.
Rogue	Assassination	259	Echoing Reprimand	470669	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90638	112524	1	Buff		cdm-only:CooldownSetSpell		api	After consuming a supercharged combo point, your next Mutilate also strikes the target with an Echoing Reprimand dealing 41 Physical damage.
Rogue	Assassination	259	Edge Case	453457	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95120	117717	1					api	Activating Deathmark flips a Fatebound Coin and causes it to land on its edge, counting as both Heads and Tails.
Rogue	Assassination	259	Elusiveness	79008	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90742	112632	1					api	Evasion also reduces damage taken by 20%, and Feint also reduces non-area-of-effect damage taken by 20%.
Rogue	Assassination	259	Ethereal Cloak	457022	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95106	117703	1					api	Cloak of Shadows duration increased by 2 sec.
Rogue	Assassination	259	Fatal Concoction	392384	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90772	112665	2					api	Increases the damage of your weapon poisons by 20%.
Rogue	Assassination	259	Fate Intertwined	1249215	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95139	117736	1					api	Caustic Spatter causes an additional 5% of Nature damage dealt to be dealt to affected enemies.
Rogue	Assassination	259	Featherfoot	423683	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		101714	125615	1					api	Sprint increases movement speed by an additional 30% and has 4 sec increased duration.
Rogue	Assassination	259	Finish the Job	1249809	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90626	112511	1					api	All damage you deal is increased by 10% while Deathmark is active.
Rogue	Assassination	259	Fleet Footed	378813	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90764	112657	1					api	Movement speed increased by 15%.
Rogue	Assassination	259	Flying Daggers	381631	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		109003	134837	1					api	Fan of Knives has its radius increased to 12 yds, deals 20% more damage, and an additional 10% when striking 5 or more targets.
Rogue	Assassination	259	Follow the Blood	457068	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95131	126028	1					api	Fan of Knives and Crimson Tempest deal 30% additional damage while 2 or more enemies are afflicted with Rupture.
Rogue	Assassination	259	Forced Induction	470668	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90638	112523	1					api	Increase the bonus granted when a damaging finishing move consumes a supercharged combo point by 1.
Rogue	Assassination	259	Graceful Guile	423647	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90754	112646	1					api	Feint has 1 additional charge.
Rogue	Assassination	259	Hand of Fate	452536	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95125	117722	1	Buff		cdm-only:CooldownSetSpell		api	Flip a Fatebound Coin each time a finishing move consumes 5 or more combo points. Heads increases the damage of your attacks by 10%, lasting 15 sec or until you flip Tails. Tails deals 59 Cosmic damage to your target.\n\nFor each time the same face is flipped in a row, Heads increases damage by an additional 2% and Tails increases its damage by 10%.
Rogue	Assassination	259	Hunt Them Down	457054	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Deathstalker	95132	117729	1					api	Auto-attacks against Marked targets deal an additional 3 Plague damage.
Rogue	Assassination	259	Implacable	1265385	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		110433	137067	1	Buff		talent-passive:TraitNodeEntry;cdm-only:CooldownSetSpell		api	Nothing will save your target from you. Envenom damage increased by 10%. When your Envenom bonus expires, gain 20% increased Energy generation for 5 sec. \n\nGain an additional 15% increased Energy generation for each Envenom you used while Envenom's bonus was active, up to 80% total.
Rogue	Assassination	259	Improved Ambush	381620	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90692	112580	1					api	Ambush generates 1 additional combo point.
Rogue	Assassination	259	Improved Garrote	381632	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90625	112510	1	Other		cdm-only:CooldownSetSpell		api	Garrote deals 50% increased damage and has no cooldown when used from Stealth and for 6 sec after breaking Stealth.
Rogue	Assassination	259	Improved Poisons	381624	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90635	112520	1					api	Increases the application chance of your weapon poisons by 5%.
Rogue	Assassination	259	Improved Sprint	231691	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90687	112575	1					api	Reduces the cooldown of Sprint by 60 sec.
Rogue	Assassination	259	Improved Wound Poison	319066	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90637	112522	1					api	Wound Poison can now stack 2 additional times.
Rogue	Assassination	259	Inexorable March	454432	talent-passive	TraitNodeEntry	false	0	0	Rotational	hero	Fatebound	95130	117727	1					api	You cannot be slowed below 70% of normal movement speed while your Fatebound Coin flips have an active streak of at least 2 flips matching the same face.
Rogue	Assassination	259	Inspiring Strike	1250036	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90767	112660	1					api	Applying Envenom while Envenom is already active causes it to increase all damage you deal by 5% in addition to increasing your poison application chance.
Rogue	Assassination	259	Intent to Kill	381630	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		109004	134839	1					api	Shadowstep's cooldown is reduced by 33% when used on a target afflicted by your Garrote.
Rogue	Assassination	259	Internal Bleeding	381627	talent-passive	TraitNodeEntry	false	0	0	Rotational	spec		90634	134840	1	Buff		cdm-only:CooldownSetSpell		api	Kidney Shot and Rupture also apply Internal Bleeding, dealing up to 77 Bleed damage over 6 sec, based on combo points spent.
Rogue	Assassination	259	Iron Stomach	193546	talent-passive	TraitNodeEntry	false	0	0	Rotational	class		90744	112634	1					api	Increases the healing you receive from Crimson Vial, healing potions, and healthstones by 25%.
